"","logFC","logCPM","F","PValue","FDR"
"FAM227A",2.83261638698334,2.05544569114112,9.60070317683239,0.00418679217719049,0.025826390404636
"PHLDB3",0.879657547757734,2.62470693389107,9.60008453511189,0.00418785814873957,0.025826390404636
"NAV2_AS4",3.37453066665593,0.213603378243583,9.59918047381498,0.00418941644873078,0.025826390404636
"SLC13A5",2.8500798706996,1.42854943996901,9.59797121442774,0.00419150178636125,0.025826390404636
"STAU2_AS1",2.51680095401947,0.388025068589387,9.59768678328224,0.00419199244341972,0.025826390404636
"M1AP",1.39642950233991,1.51384074284864,9.59725655560883,0.00419273472406718,0.025826390404636
"LOC101927334",3.12216704924241,-1.42669855695953,9.596812742905,0.00419350059182466,0.025826390404636
"SORBS2",2.85446417075803,1.77462728739319,9.59614177699886,0.00419465873427841,0.025826390404636
"SOX2_OT",3.04592535236167,0.781661529517074,9.59609105063185,0.00419474630619667,0.025826390404636
"KXD1",-0.59127944292052,4.36780948438023,9.59504993444368,0.00419654408216189,0.025826390404636
"NNT",-0.743779574964223,5.26240443118587,9.59493141073658,0.00419674879891961,0.025826390404636
"TOP1P2",3.4709451002439,-0.206360992736633,9.59414489246792,0.00419810756357714,0.0258282462568001
"RNU105C",3.01580223905869,-1.57511825768825,9.59343479787895,0.00419933470869836,0.0258292916083106
"SLA",-1.1245919028956,6.89905934395231,9.58993262824688,0.00420539262246713,0.0258425555132202
"GXYLT1",-0.583104711192284,4.06378444484262,9.58893374315108,0.00420712218161483,0.0258425555132202
"TNFSF10",-1.84845934533408,6.1903923475781,9.5883711421941,0.00420809665711671,0.0258425555132202
"S100A13",1.40275802280657,1.18959154362668,9.58808235123462,0.00420859696362694,0.0258425555132202
"SARS",-0.630683928069126,5.5777894391013,9.58785822291647,0.00420898529167132,0.0258425555132202
"STX18",-0.614594294314137,4.04720693583338,9.58746896194892,0.00420965982285819,0.0258425555132202
"LOC101927973",3.26797826753366,0.427336666202232,9.58729686949146,0.00420995807058822,0.0258425555132202
"DMKN",2.566255119184,1.72992068322073,9.58720456367142,0.00421011805213564,0.0258425555132202
"CELA2A",3.0501098274257,0.511328405875185,9.58668933325573,0.00421101115378534,0.0258425555132202
