baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ABCG8,8.67138578229248,-2.45130996293646,2.1608112407873,-1.13443965704442,0.25661017216109,0.367999880775837
ABHD1,15.8918406206779,-1.69951561057504,0.660611798871977,-2.57263889848325,0.0100926448715096,0.0561702508647883
ABHD10,54.8726568168815,0.264508028184793,0.276249332005316,0.957497439956536,0.338316237935243,0.437410889024962
ABHD11,20.0168011511299,-0.643433458295912,0.438087249718821,-1.46873358836371,0.141905063367065,0.257872417600639
ABHD11_AS1,3.93840006960458,-1.96299771190899,0.867590132956225,-2.26258648795403,0.0236611918432951,0.0882604554610664
ABHD12,56.9721133431365,-0.705273524583508,0.371480339063787,-1.89854872632278,0.0576238353955748,0.147677320381206
ABHD12B,28.9499607914792,-0.29472266125874,0.833105071446005,-0.353764094542355,0.723515684007525,0.779970929082846
ABHD13,171.44420584888,0.17840320398459,0.25221646106022,0.707341635175803,0.47935419765194,0.561039270682709
ABHD14A,14.3261608373612,-0.676214956425793,0.418464049370461,-1.61594516289534,0.106106169882516,0.215445602382371
ABHD14A_ACY1,0,NA,NA,NA,NA,NA
ABHD14B,66.0658029454328,-0.450972558313266,0.297181869502187,-1.51749687512463,0.129141281855253,0.24384869060343
ABHD15,57.439165535778,0.248717689061818,0.282592088594874,0.880129696123167,0.378789053548851,0.473436986880471
ABHD16A,209.959335215391,-0.410011703625681,0.187208279510986,-2.19013659383382,0.0285143320075174,0.097751783675239
ABHD16B,23.3042247739601,0.165402334391226,0.413121743953335,0.400371892334743,0.688882623473348,0.750427855081646
ABHD17A,219.532375462789,0.177495171875644,0.284208681704398,0.624524102540452,0.532283446483582,0.610156531657631
ABHD17B,54.7263709136967,0.603336607513471,0.197684732433732,3.05201418483706,0.0022731135866221,0.0269405130568154
ABHD17C,9.25059923337678,-1.64037709881783,0.541261272432738,-3.03065669458493,0.0024402253102487,0.0278805425129685
ABHD2,1036.78997804225,0.910858994351224,0.233034814541854,3.90868204024352,9.28010065438516e-05,0.00564491531072657
ABHD3,161.661594989785,0.814797418294225,0.300480754336319,2.71164594249602,0.0066950061640674,0.0455732428002276
ABHD4,97.5166839073402,-0.281926608164242,0.24590295000019,-1.1464954290464,0.251590217463298,0.363887418345777
ABHD5,317.307290927964,1.3553591513678,0.454268119215381,2.98361054636368,0.00284869109499671,0.0301933267930473
ABHD6,21.6464894015397,-0.281488804810224,0.4433166451176,-0.634961055287137,0.525453815058134,0.604091448776305
ABHD8,28.1825939019013,-0.787696698590993,0.335546757016174,-2.34750204590124,0.0188997693609374,0.0770999034825516
ABI1,533.170362721464,0.344327100272147,0.230391716721715,1.49452899249868,0.135037409905026,0.250192863963031
ABI2,107.870267679584,-0.38624128011431,0.214903784859739,-1.79727537309963,0.0722919138372773,0.169185172580705
ABI3,97.066306903598,0.531716770712949,0.302339232100538,1.75867606403173,0.0786325451904473,0.178356759916901
ABI3BP,23.5088294822637,-2.10953987394761,0.576955980988104,-3.65632724759137,0.000255854695078579,0.00955009892915538
ABL1,121.820306629208,-0.674787799497719,0.270572180831225,-2.49392896721571,0.0126337824260683,0.062257849773738
ABL2,168.436500382906,-0.437456130890083,0.201441100326943,-2.17163294968148,0.0298833596429798,0.100202060268712
ABLIM1,454.667215169214,0.281257438864512,0.282971842716249,0.993941433058211,0.320251381307304,0.421793473070797
ABLIM2,27.6522804214951,-2.21030673198827,0.971126646524484,-2.2760231530034,0.0228446238958068,0.0862424490220371
ABLIM3,116.512028171082,-1.65974275936199,0.487035724241041,-3.40784603008005,0.000654778299521624,0.0149290138943386
ABO,14.433552282081,-2.49301253214026,0.885111102058171,-2.81660971864797,0.00485334625475948,0.0390354328250546
ABR,400.717855846478,-0.0634137310053239,0.233758902836498,-0.271278356613773,0.786176951463696,0.832778798461498
ABRA,8.67035244822541,-1.27697055224575,0.595290585734902,-2.14512136231634,0.0319431448502687,0.103976525459256
ABRACL,55.8256244649997,0.838721080038934,0.295929067375801,2.83419634129364,0.00459410961606672,0.0379559115107469
ABT1,92.5616907615155,0.358023822323707,0.241696468201922,1.48129521704306,0.138527922488981,0.254011372767734
ABTB1,718.633832474669,0.719731793895114,0.290205917896131,2.48007276734004,0.0131355572823918,0.0635842241551153
ABTB2,54.9552493863405,-1.55346885422111,0.567935661085128,-2.73529021095976,0.00623253002932774,0.0439244050800539
ACAA1,236.580425290063,0.299041774692214,0.197359201923721,1.51521576788598,0.129717771234796,0.244490316142461
ACAA2,76.1649350300715,0.496891736192763,0.235359111452055,2.11120671355009,0.0347545480391071,0.108993723028371
ACACA,158.951230362302,-1.12536828585675,0.263146178186063,-4.27658989240966,1.89777945654796e-05,0.00242489050797021
ACACB,109.009707684368,-1.34076042650653,0.46839833991221,-2.86243633305323,0.004203977124776,0.0363413458896769
ACAD10,95.0366948190164,-0.538041584327368,0.331722955310482,-1.62196066239606,0.104811771246905,0.213943226042696
ACAD11,13.4810705634187,0.51979201877033,0.378124812172467,1.37465726140512,0.169237727114348,0.28784810013447
ACAD8,63.6679062984667,-0.407872484779122,0.31896334437216,-1.27874406879565,0.200987195573122,0.31919060442001
ACAD9,100.631516641662,-0.0723593193813895,0.230121566472122,-0.314439539460355,0.753187229720975,0.804407984499467
ACADL,4.21140065842081,-2.45226458437325,1.57575739633715,-1.55624500958938,0.119649842176299,0.232305012758888
ACADM,103.706382839369,0.396436435587064,0.284302197694475,1.39441917368889,0.163191061434537,0.281147952301832
ACADS,44.4482730960406,-0.397350696900933,0.290357692352168,-1.36848689518787,0.171159721237688,0.289884158463266
ACADSB,60.3059537513634,-0.183698863018645,0.277544325244998,-0.66187216350573,0.508053152984199,0.587968261189816
ACADVL,484.307343889174,-0.193288369409455,0.206236986146001,-0.937214866360686,0.348648044192532,0.446674925321479
ACAN,37.0174324160496,-2.68794669992547,1.11843249043421,-2.40331600066618,0.0162471409934421,0.0708196937045599
ACAP1,534.871094199553,0.0797675190204155,0.294639466410408,0.270729240696174,0.78659928554752,0.833128554645534
ACAP2,1145.01783496249,1.06751130343203,0.255950828070095,4.17076714102162,3.03575947445446e-05,0.00309217877789479
ACAP3,123.156292388522,-0.679053413345004,0.377191715034626,-1.80028719157489,0.0718153023049689,0.168508055848473
ACAT1,60.4400204007486,-0.0198239045804749,0.169296227987868,-0.117095961416787,0.906784010043526,0.92996828949643
ACAT2,32.0070128686259,-0.29473584362656,0.265851809191146,-1.10864712383674,0.2675824406748,0.377324035564831
ACBD3,153.586611139119,0.31206322340162,0.191734471253867,1.62758017043492,0.103613936589609,0.212419236499202
ACBD4,37.8228926941536,-0.991853802345095,0.416427615789311,-2.3818156259044,0.0172275204518682,0.0731010172209946
ACBD5,128.659668549519,0.209551266160677,0.186038743469256,1.12638508653068,0.260002556534781,0.370838520859449
ACBD6,101.330409418989,0.439965779971092,0.226843100752271,1.93951580855688,0.0524385614739398,0.140039363896643
ACBD7,9.71681734313384,-2.94714663710859,0.975767426874559,-3.02033717865381,0.00252493424654321,0.0283385811433753
ACCS,58.9684571258366,-0.603209162600133,0.460957307649643,-1.30860093242867,0.190669564919811,0.309504776146888
ACCSL,10.6681020131838,-2.55659410193873,0.989029886006309,-2.58495131250505,0.00973927491609023,0.055228291741411
ACD,26.5042603804297,-0.816960186821648,0.440011823094725,-1.85667780714559,0.0633570067602821,0.155947931606239
ACE,40.249319514561,-1.55551064831525,0.769269002675536,-2.02206333922874,0.0431698087838312,0.124112481810418
ACE2,9.34457757905823,-1.76587459898974,1.55202308752231,-1.13778887259263,0.255208652492343,0.366665046035906
ACER1,6.34390220673021,-2.52384066643109,1.02722572456145,-2.4569484642809,0.0140122786422455,0.0654089332723062
ACER2,40.9651385678809,-1.5556578558127,0.347356304549374,-4.47856519498288,7.5146420846688e-06,0.00160664535818157
ACER3,162.172307276565,-0.206347857302345,0.221653757556799,-0.930946804497405,0.351881081794121,0.449350684817401
ACHE,30.6522837179736,-1.88244467129834,0.62586536578645,-3.00774699193155,0.00263192154845188,0.0290264116022829
ACIN1,742.154473284548,0.188254858787201,0.176644051054292,1.06572996748891,0.286545726833865,0.392989512734348
ACKR1,21.5538756130492,-0.763897984839872,0.678942573169311,-1.12512900947423,0.260534370051383,0.371152705485476
ACKR2,13.1659390214266,-1.17805976209951,0.639495854766123,-1.84216950480524,0.0654503595910686,0.159132604259726
ACKR3,10.862392703442,-0.868797626458873,0.641372602536528,-1.35459111134918,0.17554786700275,0.294349752386275
ACKR4,9.15605014018582,-0.970756884954284,0.440111014623571,-2.20570913405695,0.0274043719637863,0.0956627882615587
ACLY,417.167678233502,0.128155469577957,0.153746571271205,0.833550098180036,0.404534555797159,0.494230223359765
ACMSD,7.12306052705951,-2.09709815517328,0.779868413817234,-2.68904102027748,0.0071657613103908,0.0470368491835324
ACO1,106.393276808355,0.204035779925082,0.48263985999465,0.422749542334409,0.672478005195166,0.736159892739756
ACO2,154.029343975656,-0.405029304885817,0.19071219722914,-2.12377242132645,0.0336891781726026,0.107140517446124
ACOT1,3.03975937403757,-1.78267331049421,0.667413324322249,-2.67101846116796,0.00756214876309436,0.0482556265928663
ACOT11,20.5408537790695,-2.47839792026664,0.920527118736064,-2.69236817669166,0.00709465762311866,0.0468696938993653
ACOT12,7.40750139175055,-2.57421626405951,1.43404681621427,-1.79507128704149,0.0726423427951602,0.169755017927127
ACOT13,86.2127032724913,-0.15444081960979,0.200155954252219,-0.771602424653212,0.440349937776655,0.526052033433785
ACOT2,23.3849704987115,-1.19017777341752,0.355697352253246,-3.34604057600674,0.000819743990323637,0.0165568138903523
ACOT4,7.24854576375411,-1.91591838331298,0.726904962157329,-2.63572060043016,0.00839588316802426,0.0508985685374273
ACOT6,2.59029143528554,-4.23135732884094,1.85923558147105,-2.27585862222637,0.0228544727274892,0.0862645488686246
ACOT7,29.3638398001566,-1.88453531958364,0.484540320521471,-3.88932610923993,0.000100522965735182,0.00596547321507257
ACOT8,48.0497541005505,-0.290682281976512,0.162909706484439,-1.78431530109151,0.0743724452954925,0.172151204170958
ACOT9,142.090697663409,0.599221358613524,0.239907061644763,2.49772288696031,0.0124993860785707,0.0619835612639136
ACOX1,391.284280551092,1.29948111315002,0.382110574708868,3.4007986147468,0.000671893064378498,0.0150598949170631
ACOX2,11.5162295012133,-2.26035537524506,1.04068256702757,-2.17199311957456,0.02985618189406,0.100173149754557
ACOX3,48.2391134021387,-0.695496424955932,0.376718791168591,-1.84619520252357,0.0648638673065531,0.158089204358658
ACOXL,13.2524652003214,-2.01193521549412,0.88717533015383,-2.26779887482361,0.0233414680285512,0.0874758175301173
ACP1,357.144156316829,0.95145672947647,0.319924850205718,2.97400070317972,0.00293944401520212,0.0306491328171292
ACP2,51.0479678466952,-0.878069316537511,0.310411387377042,-2.82872778591387,0.00467334305702374,0.038312896724894
ACP5,87.1576121510106,-0.0259365176071707,0.309837736881567,-0.0837100021069569,0.933287004529049,0.950094266254964
ACP6,23.2670289128055,-0.312395334222192,0.400800043189462,-0.779429392612416,0.43572681515513,0.521642338277802
ACPP,96.0608365189733,0.560232873775087,0.354462693856867,1.58051293827077,0.113989446279763,0.225638289757559
ACPT,12.2167254755909,-2.08629524138398,0.654399908615135,-3.1881044204286,0.00143208810243284,0.0217461072042538
ACR,4.77694923465209,-2.62582306267693,2.21714728281371,-1.18432504824154,0.236284417156829,0.351375642454691
ACRBP,126.599609478841,-1.29975159842216,0.324996697328169,-3.99927632836749,6.35364625438114e-05,0.00476381399994015
ACRC,49.2071942593025,-0.018184998745219,0.441620542663347,-0.041177882341134,0.967154086049446,0.975387830438553
ACRV1,3.85325606800426,-2.68498675074215,1.63062587142771,-1.64659889051759,0.0996405186605642,0.207044895343006
ACSBG1,17.5404103282789,-1.77541363979677,0.646356179135969,-2.74680384764032,0.00601791140236308,0.0432880675625011
ACSBG2,17.0802319563162,-2.66420552304534,0.976207188902266,-2.72913942176682,0.00634998506833468,0.0444234446704306
ACSF2,41.7975090330591,-0.971351063974444,0.439114507947951,-2.2120678009791,0.0269619805319612,0.094870360871454
ACSF3,121.087029366616,-0.164861715266405,0.252946391988808,-0.651765435237754,0.514552502692331,0.594247873737201
ACSL1,4114.88410820402,0.869503578292372,0.543893106756767,1.59866629580437,0.109894770384811,0.220504336711541
ACSL3,215.872197926719,-0.22279367509393,0.266706534480882,-0.835351392974214,0.403519888960052,0.493542817201203
ACSL4,451.299993490677,0.98057236817764,0.33884615094208,2.89385718400931,0.00380541202308863,0.0343690037414412
ACSL5,199.436903603974,0.161056895790685,0.162915890813121,0.988589234523668,0.322864155492715,0.42403166121577
ACSL6,143.59333751898,0.154356749866602,0.339673314182599,0.454427072783304,0.6495214703519,0.715892539341513
ACSM1,11.7390189685589,-1.74737681030171,0.620387718886149,-2.81658833195308,0.00485366940517141,0.0390354328250546
ACSM2A,11.3544813610279,-2.81194281520388,2.38103874923436,-1.18097314296463,0.237613392618568,0.352599202872825
ACSM2B,11.0797935977703,-2.89075353063062,1.96462303742271,-1.47140366144889,0.141181983823372,0.257034293793263
ACSM3,18.1759060333924,-0.652749318025558,0.493695651447942,-1.322169470424,0.186111724747337,0.305085901783495
ACSM4,6.40216253717251,-2.95933227266554,1.61526152373658,-1.83210720318511,0.0669354504116766,0.16146158581208
ACSM5,9.34958304373888,-2.63472430734607,1.7916019219452,-1.47059694180583,0.141400151502352,0.257311579760464
ACSM6,8.91655867729006,-2.19501852112465,1.20428664320091,-1.82267115019265,0.0683532123126937,0.163856490528453
ACSS1,145.216901779354,0.307216077104026,0.242703853518266,1.26580634238222,0.205582423851302,0.32335018331551
ACSS2,103.154910212014,-0.463061634018257,0.321354521465765,-1.44096816159965,0.149593677747989,0.26681472514166
ACSS3,6.41408822887775,-2.70329476317248,1.41961361224401,-1.90424685974892,0.0568780414625009,0.146531189136393
ACTA1,2.37013530486554,-3.07647328340873,1.51457567570126,-2.03124434966533,0.0422302135268251,NA
ACTA2,40.9829035279122,-0.747628656952602,0.321950612412797,-2.32218429823644,0.0202230140914706,0.0799958756627115
ACTA2_AS1,15.6085405937875,-1.04482541175777,0.528873440509887,-1.97556793691597,0.0482037330653479,0.132566404968559
ACTB,16829.350595633,0.0331255542288539,0.296084118053011,0.11187886215134,0.910919456925096,0.932865159482146
ACTBL2,3.75915554777681,-2.57536125496474,2.31236820677624,-1.11373320538564,0.265393659581955,0.375501945027698
ACTC1,7.58170982667587,-2.80714577048882,2.36093087492552,-1.1889995595815,0.234439840239161,0.349474935118351
ACTG1,3090.77643576354,0.610442455566119,0.305501248742529,1.99816680972257,0.0456985785414753,0.128575257983664
ACTG1P17,6.83817303923696,-1.19590086939638,0.702204134361085,-1.70306725762088,0.0885554825029199,0.192161463742414
ACTG1P20,32.1444396990326,-1.12205840370944,0.306785319969049,-3.65747097619482,0.000254716091394096,0.00955009892915538
ACTG1P4,7.12688478816173,-0.19512308831236,0.552971925578341,-0.352862558272349,0.724191481686098,0.780504634434498
ACTG2,8.52369443088402,-2.76696829910542,2.29617893647903,-1.20503165286774,0.228191082728718,0.343743162919005
ACTL10,10.7277397246591,-1.56589826582576,0.614560460729911,-2.54799709041801,0.0108343374690006,0.0579872599770156
ACTL6A,40.258973898039,0.208502537167235,0.288316000714894,0.723173658937562,0.469573199837837,0.552135239711312
ACTL6B,9.92561704272468,-2.6235962405496,1.98832445328818,-1.31950106845533,0.187001653158305,0.3057092662806
ACTL7A,4.29602305912045,-2.15483219047604,1.05262720191239,-2.04709909316536,0.040648356008934,0.120024745291352
ACTL7B,2.68479884879712,-1.56335331423533,1.61233885898292,-0.969618331484928,0.332236772038911,0.431723199062423
ACTL8,6.38423685955168,-2.96940180311284,2.28854929523889,-1.29750397305857,0.194457838976287,0.313139333179071
ACTL9,2.86086960898873,-1.66575939052435,1.49862926350348,-1.11152199619414,0.266343727426318,0.376402254584026
ACTN1,987.496397087986,0.258908521059137,0.364702154718058,0.709917716990986,0.477755163056844,0.559592373131346
ACTN1_AS1,3.67584995350273,-1.08609260092258,1.13694807478486,-0.955270187803516,0.339441079548223,0.438521727296699
ACTN2,15.2583815322539,-2.641602600186,2.06605180487019,-1.27857520027285,0.201046687692606,0.319197277702679
ACTN3,19.7070121003967,-2.72256153809953,1.2153247850766,-2.24019255719197,0.0250784246523748,0.0914306098165424
ACTN4,681.205889472612,0.446162049765858,0.221536433503498,2.01394435538213,0.0440153759503179,0.125606981402295
ACTR10,146.432965015761,0.295576211330466,0.199547789171393,1.48123019832905,0.138545241662423,0.254011372767734
ACTR1A,260.647640485487,0.256416714168643,0.160879084353402,1.59384742397821,0.110970212668338,0.221940425336676
ACTR1B,113.618622934359,-0.00620080020002351,0.275665411673253,-0.0224939362627522,0.982053948939044,0.986255835428784
ACTR2,1399.95811748032,1.19420984402589,0.326810931572192,3.65413065677117,0.000258054840802232,0.00957463270151787
ACTR3,1419.8549367118,0.572139560862165,0.279672416179237,2.04574898260789,0.04078107379713,0.120205006143936
ACTR3B,38.1299889979474,-0.940758513101308,0.276458826147485,-3.40288832956064,0.000666775268010663,0.0150295878261193
ACTR3BP2,3.04798045636127,-3.47385395429411,3.086698294861,-1.12542711416846,0.260408086720811,0.371073790725168
ACTR3BP5,2.96963532425071,-2.67222268016101,2.83907581346866,-0.941229771844736,0.346587122941122,0.444958521569
ACTR3C,13.2826707685617,-0.921817068842833,0.423361242165336,-2.17737708848377,0.0294524437145602,0.0993795484704953
ACTR5,45.8060494970291,-0.381433781272102,0.268670647694672,-1.41970767757846,0.155692802035391,0.273735985082609
