baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ABI3BP,23.5088294822637,0.418274365516305,0.611505469474213,0.684007562313297,0.493970390503229,0.573355331973547
ABL1,121.820306629208,-0.714488568794726,0.286106599927859,-2.49728097490545,0.0125149750177196,0.0395315679405869
ABL2,168.436500382906,0.618467796062849,0.209514176552588,2.9519138334184,0.00315811045309514,0.014090463173282
ABLIM1,454.667215169214,-1.01342756961852,0.299150170372835,-3.38768842536666,0.000704842840840179,0.00448798296035395
ABLIM2,27.6522804214951,-3.38891454494876,1.06919030357282,-3.16960837899889,0.00152644519438367,0.00815198976475646
ABLIM3,116.512028171082,-0.53354470027802,0.517140823212812,-1.03172032902623,0.302203151232481,0.387380564764492
ABO,14.433552282081,-2.56983382918824,0.99812418508134,-2.57466342124433,0.0100337673876791,0.0336570082356649
ABR,400.717855846478,0.409680211426394,0.24577955159323,1.66686043965294,0.0955421588059755,0.168645537837668
ABRA,8.67035244822541,0.286021757297091,0.622062046573905,0.459796187329538,0.645662520134888,0.711780271037966
ABRACL,55.8256244649997,0.695944855293495,0.293510587898541,2.37110647447603,0.017734921251419,0.0509402513624949
ABT1,92.5616907615155,-0.498759555805883,0.248153284768911,-2.009884963926,0.044443365506931,0.0978642848432168
ABTB1,718.633832474669,-0.193875539898962,0.306197548738321,-0.633171430332546,0.526621700317513,0.603285089263951
ABTB2,54.9552493863405,-1.19235503576728,0.6071031926172,-1.96400719065087,0.0495292580282368,0.105632653283583
ACAA1,236.580425290063,0.618285937682109,0.203783582285955,3.03403213716458,0.00241308722939634,0.0115269828840771
ACAA2,76.1649350300715,0.386663414929788,0.235667684801937,1.64071461581486,0.100856669509409,0.17533199885272
ACACA,158.951230362302,-0.590014576265269,0.279117465338409,-2.11385760310599,0.0345274313020628,0.0818780024043142
ACACB,109.009707684368,-1.34593046110422,0.498735273510071,-2.69868712439695,0.00696135893501645,0.0256521931061097
ACAD10,95.0366948190164,-0.259073436079916,0.349480272104393,-0.74131061681939,0.45850512587742,0.540240936349204
ACAD11,13.4810705634187,-2.1125942785334,0.400042015732462,-5.28093099087435,1.28529098383412e-07,4.57138533384151e-06
ACAD8,63.6679062984667,0.0521267391735589,0.332656161351331,0.156698553130077,0.875482427428951,0.905167701660652
ACAD9,100.631516641662,-0.854283776668111,0.240855459490594,-3.54687320966238,0.000389832155113293,0.0028373700364917
ACADL,4.21140065842081,-4.07895229645167,1.83949738116002,-2.21742761812437,0.0265938841718542,0.0680130080422747
ACADM,103.706382839369,0.52764835689661,0.292369846179821,1.80472905736005,0.071117090490455,0.137476844991714
ACADS,44.4482730960406,-1.2734917131605,0.308327680227506,-4.1303191209457,3.62260023012478e-05,0.000436354273052631
