"","logFC","logCPM","F","PValue","FDR"
"ADGRG3",1.28499321576339,5.72985146587342,11.7524292166731,0.00130257648945912,0.0258217265173405
"ANK1",1.05245787416045,8.13284295278111,11.7499816915279,0.0013039347245397,0.0258273594615171
"MGAT4A",-0.828687658876657,5.87721603610637,11.7458615480381,0.00130622453623136,0.0258514199162299
"MROH6",1.23063228996508,2.40770195069922,11.7386275245255,0.00131025517004051,0.0259098649825608
"PROSER1",0.645963811750049,4.37836851751633,11.7312843737222,0.00131436000667537,0.0259513818421159
"SMYD4",-0.809104099992977,3.0686828675401,11.7292668885356,0.00131549015531325,0.0259513818421159
"TCEANC",0.844013703395868,3.65407886586042,11.7290844850126,0.00131559238399482,0.0259513818421159
"KCNE1",1.31955440980364,1.68915696552341,11.7247414610866,0.0013180289196769,0.025973169677367
"DOK3",0.890092447098908,6.14928147929464,11.7232670153962,0.00131885719770711,0.025973169677367
"PTPN1",0.669132017177013,5.7068840183724,11.711397268044,0.00132554509841587,0.0260835167238199
"HBD",1.53070579932453,1.32644238596314,11.7076878689128,0.00132764244370809,0.0261034261663163
"ZWILCH",0.828097168945194,4.10746522585643,11.7035628550716,0.00132997888852461,0.0261280002887768
"C16orf58",-0.597798236113765,3.41073396905429,11.6977871996735,0.00133325755108149,0.0261458774291647
"BRIP1",0.773322334094409,4.82868178419739,11.6961160943743,0.00133420777343959,0.0261458774291647
"NAA60",0.527498332573864,3.77792500073614,11.6953860167832,0.00133462313335275,0.0261458774291647
"C5",1.12861859394986,3.80773164895928,11.6943053744103,0.00133523818859745,0.0261458774291647
"NAPB",0.667065520509006,4.09108269129775,11.6693864989335,0.00134950407245425,0.026385935215476
"SH3GL1",0.5653571086494,4.92957169312101,11.6643697245434,0.00135239550536542,0.026385935215476
"WEE1",0.6772871314947,2.64593476944281,11.6631097195455,0.00135312273779583,0.026385935215476
"PARP14",0.974908086392831,8.07174443969138,11.6603510566741,0.00135471638360042,0.026385935215476
"PECR",-0.981447174296045,2.13519889486774,11.6597343356623,0.0013550729261033,0.026385935215476
"TBC1D22A_AS1",-0.981802498908986,2.00914483521647,11.6590425137136,0.00135547300404757,0.026385935215476
"AP5B1",0.775547708650896,6.63387603850811,11.6583059758805,0.00135589907775916,0.026385935215476
"PTGES",2.01333268963778,1.3065534393343,11.6574033355394,0.00135642143113302,0.026385935215476
"DHRS7",-0.855679605738684,4.33451756636312,11.655759171726,0.00135737344512783,0.026385935215476
"TXK",-0.744837699516185,4.70412189903849,11.6512274233493,0.00136000109152065,0.0264156593269027
"SCAP",-0.552269542653149,4.87702052702905,11.649331154355,0.00136110219588547,0.0264157089606634
"FANCF",-0.927272024652826,2.13041130026141,11.6446615899722,0.00136381767178982,0.0264226738065194
"ZNF440",-0.636855938848459,2.50469491741413,11.6441172157916,0.00136413461106254,0.0264226738065194
"ADNP2",0.849500467749755,4.52613130243335,11.6428222241876,0.00136488887801677,0.0264226738065194
"WDR27",-0.936231133991041,2.59156232845305,11.6411621618368,0.00136585642275237,0.0264226738065194
"LOC100272216",1.40612094154314,3.54494885323792,11.6256918153312,0.00137490791881082,0.0265763953502612
"CYCS",0.868640618963172,4.91509009840137,11.6233077062905,0.00137630843897987,0.0265820985732611
"CTR9",-0.539175773463654,4.72748211961895,11.6140794375204,0.00138174367197448,0.026665656770705
"BAZ2A",0.686805251285101,7.37536580557936,11.6120276925194,0.00138295517097145,0.0266657377496623
"ATP6V1D",0.597187003133031,4.64042934409365,11.6103176449873,0.00138396576193873,0.0266657377496623
"FAM129C",-1.07661258678505,3.85495929573776,11.6071050534361,0.00138586641907925,0.0266809799144753
"MTERF1",-0.72567680112739,2.18454266935676,11.6000743356196,0.00139003558416435,0.0267398365254528
"TRIM25",0.960436342402932,7.09788422592012,11.5914666223839,0.00139515789323878,0.0268003355409988
"ZNF182",-0.678366223574343,2.92434315091726,11.5898234442155,0.00139613797978725,0.0268003355409988
"BIRC2",0.841488797881684,7.42232502797475,11.5856207048718,0.00139864803803212,0.0268003355409988
"CHAF1A",0.653544242015532,3.83881804847701,11.5834070772386,0.00139997202341461,0.0268003355409988
"MPP7",-0.49207741825009,4.62927035633478,11.5830200658909,0.00140020363302825,0.0268003355409988
"MCM3AP_AS1",-0.913452328202833,1.99688019274984,11.5813498271307,0.00140120366205249,0.0268003355409988
"PRKAB2",-0.509242482903973,3.44785835786585,11.5808431718049,0.00140150716262002,0.0268003355409988
"PLCB1",-0.870389125381882,3.58580526096537,11.5798590074984,0.00140209690221145,0.0268003355409988
"CUL2",0.447835478950744,4.63113509263464,11.5772262114086,0.00140367583487523,0.0268047374881719
"SRPK2",-0.672484625868279,5.51687843610664,11.575758846802,0.00140455665121419,0.0268047374881719
"SRGAP2",0.884637891351865,5.40098178706677,11.5726348451146,0.00140643383859776,0.0268192768302313
"HRG",3.88075766652581,1.09303444441713,11.5652160483548,0.00141090233227766,0.0268831675768215
"ZNF326",0.829248101674499,4.37119729486504,11.5600464228137,0.00141402494429495,0.0269206556376942
"GABPB1",0.683114960038164,4.71726063711121,11.5574205442831,0.00141561384270822,0.0269206556376942
"TBC1D2",0.698600561514024,4.1487904395248,11.554710939378,0.00141725537519877,0.0269206556376942
"ICMT",-0.642373474478139,3.23840677311463,11.5527489679951,0.00141844522804326,0.0269206556376942
"CERK",-0.575406811290976,5.65295211767512,11.5527121784419,0.00141846754940358,0.0269206556376942
"SREK1",0.774623256316839,6.29357858552812,11.5318924443794,0.00143115908135833,0.0271266599904297
"TC2N",-0.81461314004629,5.93512775086264,11.5312080812036,0.00143157828860747,0.0271266599904297
"STAMBP",-0.5296488339165,3.79473437097909,11.5263420243992,0.00143456272835243,0.027160515843882
"PI4K2B",0.560276356939283,3.98145012759446,11.5246141535407,0.0014356240388245,0.027160515843882
"NDUFAF5",0.822365162205444,3.10487836781782,11.518038027098,0.0014396708654176,0.0272156648033268
"BRMS1",0.419119875745555,4.06718542052398,11.5157580100047,0.00144107674999178,0.0272208417362941
"IGSF6",-1.25686760720885,4.88896045966292,11.508871867908,0.00144533161155518,0.0272797833056954
"HMOX1",1.04816549559201,4.79854254101489,11.5001899766737,0.0014507149149302,0.0273545741162154
"KIAA0391",-0.480793299421956,3.65114180330698,11.4983764862247,0.00145184205459886,0.0273545741162154
"MLLT1",0.792539157857614,4.31771922333997,11.4969859458957,0.00145270694279327,0.0273545741162154
"CMIP",0.578671239742867,5.9141800417226,11.4934804088083,0.00145488972656493,0.0273742397222067
"ZYX",0.734400174010692,6.79870440321905,11.4890476021991,0.00145765483930035,0.027396608146099
"GTPBP10",-0.641932309973753,3.36902407041786,11.4879229652546,0.00145835724972997,0.027396608146099
"ZNF439",-1.28820946161013,1.74711856114129,11.4744340625907,0.00146680980858004,0.0275053418509517
"AMICA1",-1.27508121864342,6.75173934859279,11.4734358421847,0.00146743737176524,0.0275053418509517
"OGFOD2",-0.777274419471487,2.86581094420719,11.4712306542809,0.00146882473661585,0.0275053418509517
"WBP1L",-0.55783880717419,5.06734855635893,11.4702323718155,0.00146945324718837,0.0275053418509517
"APOL6",0.802222882278233,7.35848696710394,11.4695792441082,0.00146986460444452,0.0275053418509517
"UGT2B7",3.92331981431454,0.836442256845128,11.4663552925573,0.0014718969134413,0.02751906581097
"NUCB1",0.838910881672552,6.3259482809579,11.4647865726327,0.00147288687094396,0.02751906581097
"ARL1",-0.60067134949293,2.89123209814023,11.4604559791714,0.00147562338133668,0.0275288502267305
"MNDA",-1.71541457938785,7.6361667238587,11.4603344725761,0.00147570023880295,0.0275288502267305
"IFI44L",1.76807575663637,7.60159330517382,11.4573263560853,0.00147760433032746,0.0275351452836778
"MRPS6",-0.800500652106275,2.26544111542319,11.4561843270566,0.00147832789491924,0.0275351452836778
"ECI2",-0.795988723915512,2.08500628277766,11.4514922396098,0.00148130461881793,0.0275371340698309
"LTK",-1.2654322891003,2.33807263860084,11.4502288447754,0.00148210721230802,0.0275371340698309
"WARS",1.11466121312895,6.76620007371254,11.4483611984991,0.00148329450638896,0.0275371340698309
"FANCL",0.832964711907783,5.524850058774,11.4480101332275,0.00148351779634098,0.0275371340698309
"EPCAM",1.02891448742657,1.74182605108647,11.4469998048626,0.00148416059862351,0.0275371340698309
"UBA6_AS1",-0.932719135367823,1.58319461539175,11.4398776584517,0.00148870026338769,0.0276000667181345
"N4BP2L1",-0.570495564252387,3.34713193753267,11.4321773839828,0.00149362489179895,0.0276554187736415
"RAB43",0.915152828918109,2.8452488116064,11.430806955801,0.00149450313226521,0.0276554187736415
"BLVRA",0.837204324915213,4.16747282675101,11.429819670156,0.00149513617257481,0.0276554187736415
"C20orf24",0.769855176366959,3.0259663111892,11.4259093360462,0.00149764622696596,0.0276805543225391
"HIST1H2BN",0.91301308696284,3.84663198923571,11.421162615648,0.00150069912743469,0.0277156768189666
"ZFYVE1",0.473224274498202,4.29185755534221,11.4147420815588,0.00150483899488401,0.0277559415646521
"LINC00339",-0.731344215280047,1.60227365434304,11.4110022671342,0.00150725591739629,0.0277559415646521
"STRAP",0.670161251919731,4.78620583013788,11.4104551456016,0.00150760984736618,0.0277559415646521
"ZNF514",-0.800790285091192,2.75283631539821,11.4088416998319,0.00150865408671959,0.0277559415646521
"PPME1",0.649632135189693,3.64391679839026,11.4087936283845,0.00150868521076338,0.0277559415646521
"SSH1",0.718063220133892,5.60548568456824,11.4060615319077,0.00151045522953783,0.0277559415646521
"MSS51",-0.918232412178084,1.88141468282589,11.4013032898668,0.00151354313487313,0.0277559415646521
"FAM135A",-0.610661011642528,2.93797190656341,11.4008291780744,0.00151385117831857,0.0277559415646521
"IL6R",-1.01547010594917,6.58209166222562,11.3995262314498,0.00151469807878654,0.0277559415646521
"FAM173B",-0.93552745811497,1.91817392325052,11.39872833608,0.00151521694813935,0.0277559415646521
"NR2C2",-0.476760959850158,5.78122809014566,11.3981756808326,0.00151557644824038,0.0277559415646521
"RAB1A",0.789024330481853,5.63204302914688,11.3928238595913,0.00151906244007969,0.0277934346515063
"FGL1",3.99715660899335,0.570474681643141,11.3914856897901,0.00151993539743536,0.0277934346515063
"AP1G1",0.678135929870622,6.57667684123735,11.3829933160747,0.00152548774831963,0.0278737677781869
"TMEM129",-0.659731381148121,2.7203975929059,11.3670591739675,0.00153596330965819,0.0280438676871989
"GCNT4",-1.07306159731751,2.08847650025104,11.3652216683419,0.00153717620401213,0.0280447185141698
"ZNF85",-0.906243566762357,1.69456946913931,11.3616451856185,0.00153953985116829,0.0280665468242553
"TFDP1",0.940944740418686,7.19788481212156,11.3522944413554,0.00154573774082246,0.0281403781563493
"CENPN",0.685971843736849,3.35018653796313,11.3520045889685,0.00154593028131653,0.0281403781563493
"APAF1",-0.861292945286194,5.68237918209127,11.3490476611153,0.00154789592691236,0.0281548452787705
"C2CD3",0.457397914251566,5.58720877191568,11.3414298107426,0.00155297210701919,0.0282258256125348
"CLEC17A",-1.27388733156575,2.4027549735068,11.3335988283483,0.00155820859721063,0.0282765135208627
"NUDCD1",-0.905952164444027,2.19742776372221,11.3323987067657,0.00155901274789095,0.0282765135208627
"FHL2",0.912432491502902,2.3925464180164,11.331986971092,0.00155928873528504,0.0282765135208627
"ZNF846",-1.05492986278493,1.69399067684908,11.325810588625,0.00156343496363217,0.028330336952147
"TUFT1",1.04872996305172,2.22081495056258,11.3237696742805,0.00156480758946848,0.0283338579038848
"ZDHHC19",3.08189038283058,1.57269046612057,11.3200791551174,0.00156729288963682,0.0283575055110663
"COQ9",-0.778537656465664,2.58317652693968,11.3144926132385,0.00157106294243236,0.028404345499044
"LCK",-0.956761063099237,5.93182257119368,11.3052825175593,0.00157729921402374,0.0284956700979825
"KRBOX4",-0.760582426858295,2.44352253638173,11.3027538206683,0.00157901598702184,0.0285052690870324
"SCML1",0.846392862899054,2.46709190454842,11.2969742207742,0.00158294724841801,0.0285548008518076
"ARMC10",-0.650723432785839,2.54719515461872,11.2921585029724,0.00158623075850253,0.0285925823230523
"EXOSC9",0.560863154758494,3.98527467548846,11.2856990174425,0.00159064631692898,0.028629710356119
"B3GNT5",1.26481105720817,3.76620739778753,11.2856618581448,0.00159067175562568,0.028629710356119
"C9orf84",-1.79732939675965,3.50995990943371,11.2818060162748,0.00159331373885373,0.0286558131372302
"EIF1B",0.90149749421917,5.96708722504215,11.2666820237499,0.00160372127029267,0.0287897700614755
"LRRC14",-0.758523859990866,2.33876456883094,11.2661265663882,0.00160410486793641,0.0287897700614755
"SMUG1",-0.848933664701951,2.19901535003543,11.265766157941,0.00160435381694989,0.0287897700614755
"AFF2",-1.59267982006656,3.3289732954934,11.2632322305473,0.00160610525524315,0.0287997069109446
"BCKDHB",-0.682876936692933,2.10518696103344,11.2388674655016,0.00162304926653371,0.029081849972481
"KCNRG",-1.26693538201307,1.61156443151649,11.2354401572954,0.0016254477949596,0.0291002803849909
"LINC00847",-0.727465383851972,2.25485150730079,11.2339408226518,0.00162649824658687,0.0291002803849909
"NRIP1",0.87021233066629,5.9572565391776,11.2283159191525,0.00163044550209227,0.0291492137868482
"PISD",-0.735416741671477,4.83398145075789,11.2204410558096,0.00163598862838217,0.029215115893078
"CCAR2",0.642847799133506,5.80264047850199,11.2183202083528,0.00163748488801952,0.029215115893078
"TMEM71",-1.026239466344,5.22167971756716,11.2179069582478,0.00163777660416989,0.029215115893078
"AAMP",-0.517656129717298,4.01608788559909,11.2150629753342,0.00163978567780672,0.029221484505785
"UVRAG",0.4561979892511,5.02996226476436,11.2113591465341,0.00164240606704083,0.029221484505785
"KIAA1524",0.582387812963236,2.84708242737728,11.2112426512371,0.00164248855682722,0.029221484505785
"ZSWIM7",-0.63856450255737,1.91466876121255,11.2105281967973,0.00164299455426355,0.029221484505785
"ESRG",2.07162045714374,1.87554625129661,11.2060642615149,0.00164615976558252,0.0292561402240926
"DDX46",-0.492153064952598,5.27128015894439,11.2025907098566,0.00164862717847781,0.0292783523882403
"CD63",0.858965862008594,6.23622960991666,11.2007103034357,0.00164996453788471,0.0292804776959231
"TMEM186",-1.22114029185851,0.810040834685282,11.1888767857031,0.00165840690801589,0.0294085932965709
"MPHOSPH8",-0.604968434681106,5.54871131301531,11.1757739055178,0.00166780802039613,0.0295207883048048
"CHMP1A",0.497255464583535,4.6469450849329,11.1751688783913,0.0016682434723777,0.0295207883048048
"MRPS25",-0.598631558207086,3.84820601230158,11.1740389238217,0.00166905704767372,0.0295207883048048
"GCNT2",0.740397392598854,3.88458958897731,11.1732233608851,0.0016696445186116,0.0295207883048048
"PNPLA4",-1.24037068205382,0.641869019161445,11.1699145800897,0.00167203015514201,0.0295289694937133
"TST",-0.89864398362757,1.89297042982385,11.1688682817308,0.00167278528549843,0.0295289694937133
"VAMP5",0.944668299361311,3.00660085472933,11.1674751452202,0.00167379129251981,0.0295289694937133
"MED18",-1.05001711762057,1.96477412630576,11.1605549877835,0.00167879791302715,0.0295955825635271
"RNF146",-0.73043760018656,3.86643149356283,11.1525425507591,0.00168461450545065,0.02967636659199
"DCTN4",0.690562310963164,5.85262376515321,11.1483020178286,0.00168770149370649,0.0297089825165932
"KLHL22",-0.722549989376224,3.05141446097274,11.1457497118081,0.00168956237433967,0.0297199830675725
"MIR3175",1.08890623500864,1.519635117561,11.1440079705567,0.00169083351546314,0.0297206013982651
"ABCD1",0.685569171745115,3.68020634649054,11.1368298246446,0.00169608284957215,0.0297831243211787
"TAB3",0.583117245708409,5.33952765627877,11.1347479290684,0.00169760853859852,0.0297831243211787
"CCT2",0.801414031835879,6.32020074798327,11.1340691665914,0.00169810627315712,0.0297831243211787
"ATP13A3",0.631161107610654,5.90094135532815,11.129149032211,0.00170171879545113,0.0297954249910117
"C5orf56",0.625166572065211,3.61233025561165,11.1288905732599,0.00170190878820779,0.0297954249910117
"MIR3909",1.65354697957932,0.469622327676497,11.1280526364165,0.0017025249079951,0.0297954249910117
"PPP1CB",0.759503056003913,7.91284302475579,11.124714586495,0.00170498165047261,0.0298167191034649
"MAP4K5",0.714519601628114,6.39384701605476,11.1155993744205,0.00171170933004296,0.0298736836370171
"ZNF287",-1.2992359349675,1.31282870883412,11.1155342865988,0.00171175747001528,0.0298736836370171
"LOC102724190",-1.9819136186765,0.99721748758465,11.1146965325724,0.00171237721342902,0.0298736836370171
"ITFG2",-0.603787970154272,3.88369064307743,11.1128926978206,0.00171371243525859,0.0298736836370171
"CCM2",-0.775279392345154,5.16921029544331,11.1118958597666,0.00171445077846975,0.0298736836370171
