"","logFC","logCPM","F","PValue","FDR"
"AMER2",-7.81987558668552,-0.149215813391626,74.1965950793747,1.50219795935076e-09,2.66279610274515e-05
"EPS8L3",-7.53658008108717,-0.034248240932811,67.037968795825,4.37544780318444e-09,3.85918394160856e-05
"MATN3",-6.69830500127035,-1.11359378986812,62.7729301531482,8.60248462805532e-09,3.85918394160856e-05
"OPRK1",-7.1975272357031,-0.60200914602125,61.4953308214862,1.05991807889743e-08,3.85918394160856e-05
"LOC441178",-6.85013559816878,-0.998967282412694,59.477277747284,1.48299305104551e-08,3.85918394160856e-05
"USP2",-6.15352482554976,-0.287642976075799,58.3848842450707,1.78449377262095e-08,3.85918394160856e-05
"CYP2C9",-6.81525917680613,-0.997623109033761,58.0248847954828,1.89769721935037e-08,3.85918394160856e-05
"EYA4",-7.01922702034186,-0.449083441044083,57.7756543135183,1.98054934030229e-08,3.85918394160856e-05
"CDH18",-6.9145528493546,-0.887127314650819,57.2944485694191,2.1516524204276e-08,3.85918394160856e-05
"FMN2",-7.25182748053401,-0.280818512302681,57.1220190659606,2.21675020760542e-08,3.85918394160856e-05
"SLC7A14",-7.08200903149027,0.161580712575843,56.6766034934559,2.39484505007865e-08,3.85918394160856e-05
"MROH2B",-7.21977505592216,0.144940311011992,56.0411771097629,2.67585951766212e-08,3.95269048417322e-05
"RAB3B",-7.00542755447667,0.852700056248929,54.5160773019122,3.50450641059837e-08,3.99496681705993e-05
"LYZL4",-6.50347346847584,-1.20868328293374,54.4136543162124,3.56921939723633e-08,3.99496681705993e-05
"OTOG",-7.39415376488044,1.16313771151423,54.0139926065611,3.83421031926115e-08,3.99496681705993e-05
"IL17RD",-6.40701568984974,0.208496313627167,53.8502371397061,3.94878847122108e-08,3.99496681705993e-05
"NPAP1",-6.75412961901136,-0.333127308630531,53.7321110676331,4.03370866871573e-08,3.99496681705993e-05
"LOC101927292",-6.63248741795095,-0.32974437546309,53.40673777814,4.27786627707068e-08,3.99496681705993e-05
"CLLU1OS",-6.13098401133811,-1.35724107527872,53.3768398623336,4.30108061145893e-08,3.99496681705993e-05
"DLGAP2",-6.73167368919221,0.067001214091217,52.5133420988567,5.033126736806e-08,3.99496681705993e-05
"KDR",-6.6762310567803,0.196298074298871,52.3652490414759,5.171526586536e-08,3.99496681705993e-05
"CBLN4",-6.46423639313081,-1.14175740141516,52.3128381016431,5.22147643796414e-08,3.99496681705993e-05
"SLIT3",-6.31896348949982,1.08782261948793,52.0520955972426,5.47775327336136e-08,3.99496681705993e-05
"REM1",-6.20409323366972,-1.25871733961473,51.846101219338,5.6897165988135e-08,3.99496681705993e-05
"DMBX1",-6.42127467119825,-0.648086687093743,51.6978156340822,5.84771538535673e-08,3.99496681705993e-05
"RHO",-6.30598932848766,-0.604445170380297,51.6867379895487,5.85970536181644e-08,3.99496681705993e-05
"PLA2G4E",-6.64089428172572,0.0742767721314297,50.7912335193284,6.92151853365179e-08,4.38446780375591e-05
"SMYD1",-6.95081170373248,-0.243606059314313,50.7879983768369,6.92570791521863e-08,4.38446780375591e-05
"FGF19",-6.12211825887522,-1.44413431015486,50.1776304630102,7.7667433630332e-08,4.58504293149037e-05
"LOC399886",-6.53068387384917,-1.06664155086044,50.0907578383838,7.89505455513435e-08,4.58504293149037e-05
"CALN1",-6.25981053338232,0.382491090631612,49.8672442219747,8.23570943521236e-08,4.58504293149037e-05
"IL36RN",-6.55350354789931,-0.957136185450479,49.6968310793344,8.50597567735228e-08,4.58504293149037e-05
"ADH1C",-6.2621495533789,-1.31810912848102,49.6783522711556,8.53584659478631e-08,4.58504293149037e-05
"LAMA1",-6.98018637897993,0.92471450832796,49.4112873512484,8.98030079894046e-08,4.68190623417702e-05
"TRDN",-6.47477400571169,-0.162332952715301,48.8749637083972,9.94931303292435e-08,4.82246130362371e-05
"FOXP2",-6.583532935408,-0.547102546044849,48.7771968260627,1.01376937633495e-07,4.82246130362371e-05
"LAMA3",-6.11191742158044,1.11829143464205,48.7643551876477,1.01627192571149e-07,4.82246130362371e-05
"PAX7",-6.64062804331465,0.156019384732442,48.6752867247843,1.03381208133646e-07,4.82246130362371e-05
"IGFN1",-6.52093107477297,1.12495766659981,48.1884381368666,1.13557982868894e-07,5.16135590854876e-05
"FCAMR",-6.59039651171585,-0.662528239256696,47.9829269598875,1.18170545267087e-07,5.23672771351095e-05
"MYOCD",-6.40305129626523,-0.200525667162506,47.3896704461302,1.32645169460735e-07,5.73480066795365e-05
"TACC2",-7.15661005531536,0.879096923591037,46.9884947104729,1.43500147882649e-07,6.05638957468532e-05
"FOXL2NB",-6.66962400312735,-0.427510332161676,46.7200914831568,1.51290121324608e-07,6.23667137348839e-05
"ADAMTS12",-6.76647090812597,-0.1299193700747,46.0373869953977,1.73214377923407e-07,6.65532513294892e-05
"GRID1_AS1",-6.06452590330407,-1.26531681633368,45.9530970511434,1.76148239484115e-07,6.65532513294892e-05
"C11orf87",-6.30647002607848,-0.742138746957607,45.9333499080874,1.76843222143677e-07,6.65532513294892e-05
"LMX1A",-6.30906668441392,-0.833170870002708,45.9290345395491,1.76995487337562e-07,6.65532513294892e-05
"CDH11",-6.38663755120836,-0.514736896268968,45.8345895621326,1.80363246245676e-07,6.65532513294892e-05
"THSD4",-6.51474231406951,0.294670186009606,45.6941907210408,1.85496803720763e-07,6.65532513294892e-05
"CSMD2",-6.45988808221998,1.58356606082844,45.6344644532305,1.87727776513283e-07,6.65532513294892e-05
"STK32A",-6.60012486799097,-0.792986267790107,45.399371934873,1.96791774762763e-07,6.73336164134372e-05
"TRABD2B",-6.99664472935018,0.177234180565472,45.3405047396443,1.99133859985989e-07,6.73336164134372e-05
"MYH13",-6.83744444776667,0.53386952050522,45.2861048269813,2.01324702127506e-07,6.73336164134372e-05
"FAM84A",-5.79293389556146,-1.40714318315173,45.0068572678314,2.12983619697802e-07,6.86359105535207e-05
"SEMA6D",-6.20587010697914,-0.163812556682932,44.9779614640562,2.14230612630082e-07,6.86359105535207e-05
"USH1C",-6.75779219282477,-0.0486627020894157,44.8703337580176,2.18944354073455e-07,6.86359105535207e-05
"DNAH5",-6.52763459479839,0.966820472053488,44.8307291439212,2.20706696465682e-07,6.86359105535207e-05
"COL1A1",-6.5619695409089,1.17780691413928,44.6880867154934,2.27180739739674e-07,6.94311343556115e-05
"MAGEA11",-5.88435705935004,-1.14911465097299,44.3287624853455,2.44405794751135e-07,7.2806216873505e-05
"ARX",-5.73199342771157,-1.62642010242215,44.2881494458572,2.46438734763077e-07,7.2806216873505e-05
"TRPM1",-5.83232878124789,0.299025751977854,43.9832491959079,2.62290306454868e-07,7.6218983151131e-05
"CLPS",-6.35289182677371,-1.16332961039737,43.7989929399189,2.72395128003876e-07,7.70298411062736e-05
"CCDC108",-6.59013761926209,1.12724005333474,43.7744556235335,2.73771859962498e-07,7.70298411062736e-05
"NKAIN1",-6.25842020166369,-0.473398976464145,43.6210422944527,2.82549864591755e-07,7.82574828086477e-05
"MUC3A",-5.98820857222087,2.29165496291546,43.3588376600562,2.9825653130698e-07,8.13368503684235e-05
"STRA6",-6.69015800347001,0.676192608791591,43.1922987214066,3.08715253757293e-07,8.22964482403196e-05
"UNC13A",-6.00517190535223,1.56303666581703,43.1557787859316,3.11060703604954e-07,8.22964482403196e-05
"NOS1",-6.34972205149738,1.15682012225832,43.0598213460097,3.17314679215763e-07,8.27164706438032e-05
"CLCNKB",-6.51730704239812,0.51885271663475,42.8739812861422,3.29812066758368e-07,8.47282419617222e-05
"COL4A5",-6.26805765948706,0.0340530458310311,42.7430282508306,3.38933775958872e-07,8.58277158949565e-05
"COL1A2",-6.25073499546044,-0.160826213913282,42.4744560508116,3.58495913580598e-07,8.80277205819988e-05
"HOXB5",-5.48624520498938,-1.46003503493002,42.4320048739718,3.61696821205087e-07,8.80277205819988e-05
"TBX3",-5.65447038191371,-0.633933420485259,42.4211569672262,3.62519666167545e-07,8.80277205819988e-05
"KCNH5",-6.36517170695774,-0.916404922351804,42.2749661086744,3.73805939993229e-07,8.81306416262387e-05
"LOC101060542",-6.19036274098726,-1.10598128674258,42.1929320304407,3.80303135117468e-07,8.81306416262387e-05
"C6orf223",-6.06583061135489,-0.967612460939983,42.134769666316,3.84982722753789e-07,8.81306416262387e-05
"CACNA1B",-5.97167600612233,1.01481764487968,42.0752205932405,3.89837694085302e-07,8.81306416262387e-05
"GPR78",-6.27697637620236,-0.363754307680629,42.0650713234913,3.90671658786028e-07,8.81306416262387e-05
"MLPH",-6.36346910664085,0.0518025030761457,42.0034081815634,3.95779669055343e-07,8.81306416262387e-05
"LINC00592",-5.84990623426097,-1.44335748420209,41.9798934557976,3.97746323485225e-07,8.81306416262387e-05
"KNCN",-5.9262061790704,-0.432460235925803,41.4754302284731,4.42553067801301e-07,9.50615074627761e-05
"LOC101927446",-5.71465669488405,-1.24053277806737,41.4628879035633,4.43733594873135e-07,9.50615074627761e-05
"SVOP",-6.55397956962512,0.311589924508691,41.448258590579,4.45114809850526e-07,9.50615074627761e-05
"ABCA4",-6.19300613763879,0.883175108413362,41.3052304096949,4.58863327156141e-07,9.58418809092961e-05
"LRP4",-6.54689528936583,1.00650483428698,41.2639819332892,4.62912111904903e-07,9.58418809092961e-05
"GRIN2A",-5.85549983641649,0.596175546522943,41.2429683890245,4.64989380469337e-07,9.58418809092961e-05
"SLC6A17",-6.13843965553228,0.111319370767401,41.1825634798157,4.71016304128703e-07,9.59682184710965e-05
"NAV2",-3.60410015633318,1.43740230895613,41.0959945153205,4.79799748878077e-07,9.66469357796908e-05
"COL22A1",-6.42359176380052,1.06685193606051,40.9036542186559,4.999476831467e-07,9.76339822584997e-05
"CYP27C1",-6.27718517945694,-0.381366772015433,40.9027244881505,5.00047241749669e-07,9.76339822584997e-05
"DACT2",-5.65366917228071,-1.03190168095972,40.8393196392886,5.06887089490623e-07,9.76339822584997e-05
"BNC1",-5.8583053601464,-0.517640099890881,40.7962925165096,5.11585579894461e-07,9.76339822584997e-05
"KCTD8",-5.65540703679341,-1.60072995687329,40.7653844501088,5.1498940462916e-07,9.76339822584997e-05
"PKP1",-6.24736890752282,0.12316538597322,40.7404984678332,5.17747621138383e-07,9.76339822584997e-05
"LAMC3",-5.19100282053689,0.759889995996756,40.6045536979763,5.33096265805623e-07,9.94534869739464e-05
"GREB1",-4.8460133604682,1.10914134709862,40.524344159776,5.4237971813009e-07,9.94534869739464e-05
"FGF1",-6.41968782510592,0.0082467689625346,40.5085487900741,5.44228152796615e-07,9.94534869739464e-05
"KSR2",-5.50692707278476,1.39269433744827,40.4499083835859,5.51149589563618e-07,9.96905880061703e-05
"CFTR",-6.21304979388518,-0.11139637963117,40.3184578093917,5.6700909583433e-07,0.000100162999253563
"L1CAM",-4.25250826478312,0.727938741948908,40.2156188304812,5.79756518066869e-07,0.000100162999253563
"BRINP1",-6.11847740450471,-0.797099975863078,40.2153932146007,5.79784818705331e-07,0.000100162999253563
"SEPT3",-5.04129854459885,0.501472163029131,40.1636372898575,5.86316122285422e-07,0.000100162999253563
"PTPRT",-5.70594397156367,1.14962324938026,40.1411338527974,5.89180415096473e-07,0.000100162999253563
"GLRB",-5.37969271387398,-1.56030749732434,40.1292363601011,5.90700797127269e-07,0.000100162999253563
"SV2B",-5.62083324040008,0.492021581333463,40.1088498628293,5.93315746452902e-07,0.000100162999253563
"SPRNP1",-5.32380973719709,-0.960736376930477,40.0628378881299,5.9926322321335e-07,0.000100212640515848
"GRIN2B",-5.87778108970012,0.0172700059816161,39.9703391772246,6.11413211388375e-07,0.000100721072260957
"TRIM29",-6.15025146567581,-0.317269824476543,39.9396388687283,6.15503764532998e-07,0.000100721072260957
"NOTCH3",-4.62763504009247,0.971000244996585,39.9109709762117,6.19349930973952e-07,0.000100721072260957
"UNC80",-6.02639105571938,0.943543775952759,39.8666000795223,6.25353588150444e-07,0.000100772888214134
"SPTBN4",-4.95918202458153,1.03302969973361,39.594653832982,6.63535244538674e-07,0.000105962394096329
"SOX1",-5.736174181163,-1.35932172972485,39.4585302625062,6.83576138427393e-07,0.000108188130622893
"TMEM132B",-5.70488168208822,0.159019339399618,39.3031119710982,7.07251589854985e-07,0.000110694609974933
"DNAH2",-4.8912317995681,2.20056845373444,39.2404222511808,7.1704805448099e-07,0.000110694609974933
"MLIP",-5.80689695617403,-0.477734670423123,39.2007957427438,7.2331518798259e-07,0.000110694609974933
"MYH14",-5.64211341420364,1.01692586295479,39.1940233448301,7.24392122142176e-07,0.000110694609974933
"ATP12A",-5.86625862601443,-0.160245332723678,39.1115541069419,7.37644604723081e-07,0.000111756309942917
"TGM5",-5.78241702640274,-0.106057675823896,39.0182071799201,7.52958409977472e-07,0.000113109667586955
"IGFBP5",-5.6325519486649,-0.0871604196499002,38.9299728877567,7.67746163724553e-07,0.000114361920152785
"SLC8A2",-5.59739434627409,-0.342832265028554,38.7571142684001,7.97624024358902e-07,0.000117116819876717
"PDPN",-6.03069985210119,-0.919772830761092,38.7211381081144,8.03997196380377e-07,0.000117116819876717
"NFASC",-4.72266832040955,1.38872931182549,38.7095486998038,8.0606183148818e-07,0.000117116819876717
"SCN5A",-5.0059139393492,0.849382555206061,38.6253627873744,8.21230576975382e-07,0.00011790896489317
"PKHD1",-5.80860344518751,1.13183279179757,38.5793943502294,8.29641765967651e-07,0.00011790896489317
"ANKRD30A",-6.04446612524756,-0.780229404345505,38.5694737551022,8.31469063051237e-07,0.00011790896489317
"MUC17",-6.64668790451505,1.3968980518879,38.4099429156634,8.61451768574159e-07,0.000121191222617028
"GABRP",-5.94357604518959,-0.729370964063108,38.2834640475263,8.86043550291976e-07,0.000123669354113981
"DUOX2",-6.00074568118991,0.673398694817485,38.2287802255308,8.96907310773079e-07,0.000124207648365341
"DPYSL3",-5.09053003388467,-0.035260871056216,38.161305574321,9.10508749839529e-07,0.00012511378371826
"NFATC4",-5.65987705820016,0.131267056295634,38.0240088382116,9.38870271455574e-07,0.000128018572552473
"MRGPRX2",-5.28221787842077,-1.21972121670084,37.9841355252132,9.47282780425767e-07,0.000128179653174253
"IGF2BP1",-6.10166227923918,0.548419916756392,37.8011014272753,9.86946589899101e-07,0.000131494994102549
"ONECUT2",-5.69409971745448,0.394935468268868,37.7818309329344,9.91224672990082e-07,0.000131494994102549
"FER1L4",-4.39132838778148,1.01325280177957,37.7692038387858,9.94038655632496e-07,0.000131494994102549
"FLG2",-5.5362147727714,-0.02761008928549,37.455377524111,1.06679132394677e-06,0.000140073651913189
"LOC649133",-5.67770238443374,-0.787058647560838,37.2958932019707,1.10592648455091e-06,0.000144144506361393
"NALCN",-5.91049284160867,-0.00568334434373471,37.0851347711751,1.1600139030809e-06,0.000150090558000088
"MUC16",-4.87922976664654,3.21683155724012,37.0359673217526,1.1730342726283e-06,0.000150558640090244
"SRRM4",-6.3124033627612,0.443786266296539,37.0075943602907,1.18061891980954e-06,0.000150558640090244
"LOC339622",-5.38245520144913,-1.61129624787491,36.9572154905214,1.19421564799902e-06,0.000151204761260219
"IQCA1L",-5.28075647504139,0.34835071068172,36.8409014638569,1.22625106303568e-06,0.000154159761300499
"AFP",-5.71146476244557,-1.3825974804503,36.8027062732828,1.23697020564893e-06,0.000154412210319246
"VWA3A",-4.49143358376736,0.583554783158471,36.7662166483913,1.24730428483908e-06,0.000154613396874529
"MIR4418",-5.30125334032135,-1.78228744473023,36.6100597437093,1.29258284970824e-06,0.000158133524018038
"RAET1E",-5.44116916651637,-0.896719210968798,36.6068086104355,1.29354400217846e-06,0.000158133524018038
"SEMA3E",-6.12049427777297,-0.460276885662474,36.5274480376287,1.31724436320773e-06,0.000159927901248084
"FAT3",-6.29574156175137,1.20302510251351,36.414429973175,1.35180080342934e-06,0.000163006945861146
"INSRR",-5.04510220726409,0.419247641526846,36.2978944125068,1.3884496259261e-06,0.000166294986953825
"PLEKHS1",-5.22118704499284,-0.139182336159765,36.0992323070919,1.45339699123312e-06,0.000172250509531088
"MYH15",-4.16946778459328,0.557125258822421,36.057085108788,1.46758907171274e-06,0.000172250509531088
"DNAH9",-4.90582134429659,1.40672347199901,35.9903560703845,1.49036229510329e-06,0.000172250509531088
"RYR1",-3.39561867594221,2.79762519239154,35.9810016143884,1.49358484398902e-06,0.000172250509531088
"EPB41L1",-5.30435660395714,0.915414032317915,35.9520584110043,1.50360285100952e-06,0.000172250509531088
"ADGRG4",-6.24822028675164,0.554108612883186,35.9299119238494,1.51131683484884e-06,0.000172250509531088
"ZNF541",-4.50712150220926,0.290482405716906,35.8473590893112,1.54044620072547e-06,0.000172250509531088
"CACNA1S",-6.55530777926174,1.17740987185369,35.8356237127365,1.54463559601494e-06,0.000172250509531088
"CACNA1G",-6.32245833686942,1.21848480570375,35.8119586065752,1.5531208569686e-06,0.000172250509531088
"CDH12",-5.44186357517579,-1.21314939441518,35.8117606646003,1.55319203998088e-06,0.000172250509531088
"GRIK3",-5.74478940121965,0.779500943126155,35.810498847802,1.55364589090502e-06,0.000172250509531088
"COL12A1",-5.54095142228001,0.625032064882419,35.8073394382253,1.55478289094968e-06,0.000172250509531088
"DSCAML1",-5.28496680545037,0.957782942114686,35.7794991296352,1.5648405252536e-06,0.000172287969879785
"MUC4",-5.29201527205069,1.73694241209555,35.7396010606555,1.57937559932355e-06,0.000172814888108699
"GRM1",-5.41658524278938,-0.382575359694372,35.5317932335937,1.65745092768794e-06,0.000179083425306592
"LOC100128593",-5.54741185114119,-0.728866894498585,35.5098789272852,1.66592167217765e-06,0.000179083425306592
"MYOM3",-6.60606671700349,1.07269380298556,35.5071671348317,1.66697310028138e-06,0.000179083425306592
"WBSCR17",-6.12270652427456,-0.39502083789231,35.4811943385114,1.67707939543364e-06,0.000179083791346124
"EGFLAM",-6.36288636016302,0.0860901375031572,35.3967058162332,1.71041039896323e-06,0.000181549309772589
"PALD1",-3.65401923353217,0.943406426937082,35.3251811405798,1.73918071879641e-06,0.000183504270365388
"LMX1B",-6.32633988901973,0.291489224139502,35.284565952104,1.75574782287551e-06,0.00018415612963486
"OR7A5",-5.73251598215715,-1.21599849298972,35.139603814323,1.81626782933544e-06,0.000188807773516196
"IFNA2",-5.25036044065178,-1.78839587446815,35.1250696327726,1.82245754523324e-06,0.000188807773516196
"CHRD",-6.03123733923602,0.174975912692273,35.10264688885,1.83205105747409e-06,0.000188807773516196
"ATP1A2",-5.81858124276901,0.608747277059598,35.0596371758429,1.85060406806248e-06,0.000189124708771529
"GAB4",-5.00559709191755,-0.436861394246699,35.0414595667753,1.85850559506728e-06,0.000189124708771529
"ASAP3",-3.28742052774454,0.896936605509395,35.0008642704802,1.87628225087678e-06,0.000189124708771529
"MYO18B",-3.904512165913,1.30077858896538,34.9974089165227,1.87780372017314e-06,0.000189124708771529
"ELN",-5.71426661675133,0.627623915062214,34.8870290785449,1.92710710902309e-06,0.000190985601291043
"ASIC4",-5.38745446888295,0.270008636879116,34.8812107407373,1.92974409276042e-06,0.000190985601291043
"ATP13A5",-5.3514579018735,-0.229900252948618,34.8733601085627,1.93330826711555e-06,0.000190985601291043
"HIF3A",-5.6166127892947,0.551678797867095,34.8544437045083,1.94192522287308e-06,0.000190985601291043
"ATCAY",-6.5427146449386,0.122863258871111,34.8301971664816,1.95303029190873e-06,0.000190985601291043
"NRAP",-6.08861700162943,0.314477644065836,34.8130467143385,1.96092629103971e-06,0.000190985601291043
"TTBK1",-5.92526227431978,0.521545061613508,34.7732700911179,1.97937094737074e-06,0.000191728576027834
"HERC2P10",-3.92163426598534,0.119021880036613,34.720991688441,2.00389531480955e-06,0.00019268615290227
"STAB2",-4.42894904861231,1.49333922795883,34.7059800680058,2.01099730829966e-06,0.00019268615290227
"GRHL3",-5.0890153410788,0.158873210137224,34.6756305218658,2.0254379934779e-06,0.000192835661250312
"VGLL3",-5.55215901320431,-0.496829647930263,34.6558707175413,2.0348995049504e-06,0.000192835661250312
"SLC26A9",-6.47338292812451,0.204995007152922,34.6344830659401,2.04519374450291e-06,0.000192835661250312
"GPR26",-5.91422907727131,0.415333269920393,34.4477497670502,2.13747286491102e-06,0.000200470074092131
"NR2F2",-5.54941525348453,-0.826510892701868,34.4220194587885,2.15053309695162e-06,0.00020058529469602
"ADGRL4",-5.55255435199598,-1.09150599319167,34.4008678722184,2.16133314266839e-06,0.00020058529469602
"PIEZO2",-5.71066726805613,0.691819736132898,34.2545302008628,2.23766035769938e-06,0.000206587330732184
"MID1",-3.86917506159716,0.430388430900646,34.1718653996502,2.28204628749752e-06,0.000209593536228918
"MYH7",-5.82259721248572,0.779335492994004,34.1214581501583,2.3095731297935e-06,0.000211028315972782
"CADPS",-6.04730902029006,0.22289334799753,34.0390231812257,2.3553577460366e-06,0.000214108058493563
"MYH8",-5.77121227169222,-0.103522969553177,33.7987955500801,2.49440273609536e-06,0.000225590729081767
"LINC01141",-6.28622033832487,0.106631434365219,33.7644280159509,2.51500178013182e-06,0.000226142863605924
"XPNPEP2",-3.4735430691085,0.585771160995723,33.7461632194042,2.52602318594003e-06,0.000226142863605924
"LOC101929563",-5.75810002181402,-0.000163145777415819,33.7067107153353,2.55000636888167e-06,0.000226318908919541
"NTRK2",-5.47475373267002,1.24393115633638,33.70095614672,2.55352486651857e-06,0.000226318908919541
"FRMPD1",-6.11263787796601,0.042860850277573,33.6647439280254,2.57578542471371e-06,0.000227156081783459
"PITPNM3",-4.13921850150408,1.21221344929567,33.5437556927195,2.65167707706285e-06,0.000230213987512836
"FENDRR",-5.85891111355633,0.0878377712633622,33.5375359469504,2.65564256290122e-06,0.000230213987512836
"KCNJ9",-4.57120092605684,-0.300262840132269,33.5208728463462,2.66629763349253e-06,0.000230213987512836
"IGSF22",-4.0705981174397,0.844470757663231,33.5095535271479,2.67356173435939e-06,0.000230213987512836
"MEIS1_AS3",-5.04389852614919,-0.916794697131728,33.5066994267575,2.67539667311544e-06,0.000230213987512836
"KBTBD13",-5.05422764659247,-0.833667145032977,33.484441944519,2.68975257630165e-06,0.000230331179553251
"TENM3",-5.89801819423106,0.527553146309824,33.4553657312386,2.70863069643982e-06,0.000230832633293713
"HUNK",-5.31691645728905,0.13076412337433,33.4191322867619,2.73235421717351e-06,0.000231740243318745
"MASP1",-6.23280920724341,0.634560393304274,33.3840091209771,2.75556293451511e-06,0.000232595755129594
"ZNF704",-4.23073946490194,0.727099026405971,33.2484522777237,2.8471321978981e-06,0.000239186091658492
"SLC7A2",-5.83862963110389,-0.0470324642871773,33.2253924113617,2.86303041322124e-06,0.000239387156154527
"FUT9",-5.85882564473236,-0.426331965403191,33.1452071126167,2.91905573680447e-06,0.000242925737045052
"SEMA5B",-5.5875567446056,0.544863403703757,33.0999090128218,2.95122257664672e-06,0.000244455006512335
"HECW1",-5.75338135961634,0.306627733926444,33.0718634462677,2.9713279352086e-06,0.000244842205652626
"PCA3",-5.56362062631988,-0.808997786302563,33.054951822587,2.98352230739971e-06,0.000244842205652626
"VSX2",-5.56648623121059,-0.807296631627104,33.0320908482331,3.00009166680533e-06,0.000245067395787057
"PTH1R",-5.46698603942278,-0.178115148026985,32.9914789088171,3.02976982857393e-06,0.000245576587823258
"MUC5AC",-5.65305350028375,2.08370601177978,32.9752871856597,3.04168970608262e-06,0.000245576587823258
"PDILT",-5.93946199999161,-0.694928402282123,32.9482174629965,3.0617297734874e-06,0.000245576587823258
"MAGI1",-5.17714759106493,0.614765680147765,32.9482019762434,3.06174127885254e-06,0.000245576587823258
"AOX1",-5.43947830850179,-0.0881809054933023,32.9136784655984,3.08750463834341e-06,0.000246404307250779
"COL4A6",-4.80214396044542,0.692660850067017,32.8972279414027,3.09986237825362e-06,0.000246404307250779
"PLEKHG4B",-5.3470647778895,0.892686583001736,32.7576082331817,3.20689966071543e-06,0.000253774568686794
"HYDIN",-5.18963470201972,1.08738049455829,32.7216611046584,3.23509300216246e-06,0.000254858458770362
"MROH5",-3.9129641491504,0.776596259522833,32.70360802513,3.249351894511e-06,0.000254858458770362
"LRRTM4",-5.34401363248023,-1.26023426300736,32.6601208141467,3.28397607953515e-06,0.000255895808182844
"SHISA9",-5.29786371410606,0.277033570573253,32.6408514332819,3.299444141906e-06,0.000255895808182844
"UNC5B",-4.66510132316947,1.00211517559563,32.6328546026847,3.30588627292515e-06,0.000255895808182844
"LDB3",-4.87218667549786,0.712797783838795,32.4869346067804,3.42582967240877e-06,0.000264027203361382
"FBN3",-5.78794485099089,1.58819834714114,32.4442614381713,3.46177921675547e-06,0.000264981620164386
"RASAL1",-4.32601490446419,0.362616260978843,32.4366895230294,3.46820012080309e-06,0.000264981620164386
"KRT77",-6.25551814486756,0.573657709919275,32.4192234598202,3.48305977086213e-06,0.000264981620164386
"CES3",-4.81509075291894,0.270688617824026,32.2803931575182,3.60362202048393e-06,0.00027298206809871
"KIF18B",-3.17384657404097,0.872189006988393,32.2374837563528,3.64178187421233e-06,0.000274698831924629
"NGEF",-4.42417225390229,0.00725251887946982,32.212875327189,3.66386119911959e-06,0.000275193235659296
"KRT80",-5.02012465815178,0.0603308176428307,32.1819166566956,3.69184162346382e-06,0.000276124829609788
"LRRC15",-5.74607768114432,-0.123288651598613,32.1541793574376,3.71710466593497e-06,0.000276846207177997
"COL15A1",-4.7258171946866,0.57677452789854,32.0922755178455,3.77415552019809e-06,0.000279919166322307
"CTCFL",-5.65020814080804,-0.0249616158047715,32.0662862847796,3.79838570940621e-06,0.000280542437853894
"FAM227A",-4.56115257948501,0.507206837086647,32.034012814905,3.8287065489144e-06,0.000281608515709778
"COL11A1",-5.88486664833158,-0.381893030414182,32.0091361821707,3.85225467276417e-06,0.000282169695576106
"SLC18A1",-4.43856383069159,0.0205678681565534,31.9788221756755,3.88115931466707e-06,0.000283116995933286
"NPC1L1",-5.39527929400028,0.0162651720947526,31.9500228718362,3.9088345583143e-06,0.000283279620930478
"GJC1",-5.49659615389071,0.163624825946249,31.9432737416333,3.91535073496373e-06,0.000283279620930478
"SLC13A2",-6.03378846889761,-0.215140209363203,31.9127908905393,3.94492647118169e-06,0.000284259213935636
"GRIA3",-3.95771859508778,0.0131023492766228,31.8357187250268,4.02077585436799e-06,0.000288551711718733
"LOC101927394",-5.297973033931,-1.32570037174891,31.7427383162197,4.11436230230398e-06,0.000294077363591292
"IQGAP3",-3.58564763260512,1.24647515272875,31.6428023692618,4.21755250306927e-06,0.000297626713597743
"WDR87",-5.71308874939099,0.460741819042897,31.6426123093637,4.21775136816527e-06,0.000297626713597743
"MXRA5",-5.80068665157169,-0.270572873354616,31.6365868896754,4.22406113703366e-06,0.000297626713597743
"OTOA",-4.95718765101087,0.151321752554623,31.6297984924617,4.23118198277283e-06,0.000297626713597743
"WNK2",-4.87862960339794,0.6375432024492,31.5377214213774,4.32904653252215e-06,0.000302322129362798
"SLC39A12",-5.13763532720819,-1.1793776312615,31.5349359868382,4.33204450288563e-06,0.000302322129362798
"FLRT3",-5.13923207857256,-1.13774635514949,31.5030252804233,4.36654891901786e-06,0.00030275171589519
"FER1L6",-5.6488103099994,0.38836869695029,31.4976782878941,4.37235920507552e-06,0.00030275171589519
"COL27A1",-4.01907238057495,1.47933908452253,31.4040587325067,4.47544136292686e-06,0.000307716152111112
"OTOGL",-5.20470969162595,0.173109175067394,31.4010696391376,4.47877508996203e-06,0.000307716152111112
"ITIH3",-3.45598311026849,0.930096109933267,31.355366757733,4.53007941295402e-06,0.000310039334648737
"KIF1A",-5.6656457248819,1.50311463667146,31.310998727493,4.58048682225226e-06,0.000311157685220947
"RYR3",-2.5422322001354,2.39760509737962,31.3100882746182,4.58152746489152e-06,0.000311157685220947
"SCNN1B",-5.50733333672416,-0.231570408719544,31.2412194793442,4.66098167369268e-06,0.000315345653236169
"TNF",-2.5562637369177,2.96253321430328,31.2151602153744,4.69142948514783e-06,0.000316198779671979
