DMRnumber	mean_severe	mean_mild	beta_diff
7845	82.8756779769493	80.179629262691	2.69604871425824
8841	81.1544011544012	78.4587212303638	2.69567992403742
3485	74.5751801317103	71.8878198892274	2.68736024248285
10621	80.7785732785733	78.0922221428786	2.68635113569469
1021	88.5596641297112	85.874035384905	2.68562874480621
12529	80.607484349804	77.9225265766006	2.68495777320346
10658	85.188282842918	82.5044595928431	2.68382325007498
1130	89.4855967078189	86.8053504465927	2.68024626122626
6557	99.0740740740741	96.3949576994298	2.67911637464432
1986	94.3055555550617	91.6269806608181	2.67857489424358
6955	94.1827471731902	91.5091034080998	2.67364376509033
7259	75.6483701611086	72.9758767804316	2.672493380677
8288	83.4709799433029	80.7987195533528	2.67226038995014
6343	96.4741851445283	93.8049027239448	2.66928242058351
4781	97.083091362349	94.4158010945224	2.66729026782662
6374	89.7005683783091	87.033321868444	2.66724650986502
10238	88.5622093959131	85.8968425720344	2.66536682387871
430	79.8718583292086	77.2067755261906	2.66508280301805
4057	92.1296295642943	89.4654329373637	2.66419662693059
12566	89.028101981163	86.3649623252985	2.66313965586447
3567	75.9836360687006	73.3211233211233	2.6625127475773
2237	94.5856974313135	91.9234643633994	2.66223306791409
9502	92.8262058378929	90.1657427819679	2.66046305592496
1014	72.2222222222222	69.5692119383998	2.65301028382238
5158	93.8159902532219	91.1635996846244	2.65239056859744
3165	91.0140946732527	88.3618796661501	2.65221500710264
1079	85.1356093119509	82.486996285063	2.64861302688793
12193	89.454094292804	86.8060244509386	2.64806984186542
8525	69.5012946780736	66.8551979423615	2.64609673571212
13094	85.8459487466849	83.2027156201361	2.64323312654884
7430	91.7948717945543	89.1578086590874	2.6370631354669
5735	92.6327972709552	89.9988057318943	2.63399153906083
106	91.713236199651	89.0808969613713	2.63233923827977
753	95.3517453942568	92.7236086871759	2.62813670708097
3835	99.5370370370365	96.9125258799155	2.62451115712102
6779	93.3557172534532	90.7327936635533	2.62292358989987
11457	79.8522023013336	77.2334653289708	2.61873697236285
5920	89.2161850495184	86.6012791554407	2.61490589407774
12828	86.1928377957554	83.5788588651716	2.61397893058373
5396	94.6649029963297	92.0553806806383	2.60952231569142
8348	92.6909671500073	90.0827000797219	2.60826707028535
6899	95.8417508417509	93.2358069077913	2.60594393395959
5249	86.5630598444293	83.9577406759513	2.60531916847799
1632	83.5221260223281	80.9206752756072	2.60145074672083
11843	52.5742775742776	49.9747173117698	2.59956026250777
4215	85.1233343128317	82.5268479932411	2.59648631959058
2685	95.9299959296256	93.3341165550149	2.59587937461065
5238	84.0806210250655	81.4852387129657	2.59538231209973
3672	94.4852941176471	91.890592895908	2.5947012217391
13346	91.3712822922216	88.7780984112076	2.593183881014
11823	94.444444341191	91.8512746942685	2.59316964692255
11115	92.5061728395062	89.9132027391034	2.59297010040282
7219	95.1940035273369	92.6026871647468	2.59131636259009
7989	91.4772727272727	88.8876160073054	2.58965671996728
1813	86.3006214892915	83.7118225647018	2.58879892458975
7764	86.0228783562117	83.4341212218076	2.58875713440409
792	96.3008169105412	93.7129608746482	2.58785603589297
2792	90.9920634920635	88.406057993124	2.58600549893953
12471	79.9608686062081	77.3761793728279	2.5846892333802
8089	95.2160493815612	92.6328502415438	2.5831991400174
5400	88.3571828258739	85.776338194796	2.58084463107791
10150	93.2894736842105	90.711666546161	2.57780713804954
2473	72.8019151630263	70.2242202242202	2.57769493880606
7638	91.5926692738287	89.0156761938799	2.57699307994883
587	92.4836601310893	89.911773009441	2.57188712164833
2415	67.1730618264427	64.6042853535263	2.56877647291644
2185	94.0740583202445	91.5054207395093	2.56863758073526
6171	93.2627727719665	90.6981534377369	2.56461933422955
8077	91.2135395472433	88.6512261467683	2.56231340047495
3619	82.7707631874299	80.2139266949045	2.55683649252533
171	97.1913580246914	94.6353468923801	2.55601113231121
4958	86.776962143038	84.2227981477964	2.55416399524167
8960	77.1111912777345	74.5579351047179	2.55325617301656
47	90.6267806267806	88.0736926118327	2.55308801494792
5283	91.6049379295196	89.0524213638024	2.55251656571716
6548	92.9052405964422	90.3543376911493	2.55090290529289
4994	77.0103513919858	74.4615539452496	2.54879744673619
4587	97.1058879271212	94.5586297759446	2.54725815117654
10557	94.0564373897707	91.5116514802158	2.54478590955495
5132	88.2506829892451	85.7081046657261	2.542578323519
7009	18.2951722690722	15.7568002136285	2.5383720554437
6982	91.9212962966667	89.3840325809511	2.53726371571553
5906	87.7051207674786	85.1694869451666	2.53563382231192
11551	89.3915343915344	86.863115748799	2.52841864273542
7961	88.7714947089947	86.2455207837506	2.52597392524412
9847	97.2222222221241	94.6963423042958	2.52587991782835
1775	92.2864892304286	89.7641640074349	2.52232522299374
12038	84.4489557465166	81.9290036434455	2.51995210307102
838	80.7403167819835	78.2240421515535	2.51627463042993
1326	96.4285714285714	93.9130434781159	2.51552795045549
7964	95.1587301587302	92.6501825745629	2.50854758416723
3897	91.6122393401805	89.105648370373	2.50659096980753
4950	90.2360203340596	87.7302004603981	2.50581987366147
5647	85.4539052993392	82.9499951266802	2.50391017265908
4532	94.1666656476678	91.6658381263117	2.5008275213561
2312	91.3407644857539	88.8402539217512	2.50051056400271
2183	73.1220349592825	70.6265343638597	2.49550059542283
7620	89.5337301586773	87.0400672339916	2.49366292468567
12875	80.3466849846226	77.8543226386653	2.49236234595726
10398	94.7020328596101	92.2097148022185	2.49231805739167
7907	93.9316185489094	91.4470084482982	2.48461010061122
233	93.5449735449735	91.063465519863	2.4815080251105
7936	90.3423120089787	87.8619925703193	2.48031943865941
6169	88.8489511771972	86.372485566072	2.47646561112526
1115	9.32713729525818	6.85361104871458	2.47352624654359
1792	74.3519366436033	71.8793795753838	2.47255706821946
11962	89.6775373466605	87.2053415647907	2.47219578186974
12613	86.6371650447048	84.1663650359303	2.47080000877455
4440	95.5908289066916	93.1223081215801	2.46852078511151
429	97.962962962963	95.4945416903387	2.4684212726243
3921	58.6379053042016	56.1696968228917	2.46820848130986
12602	45.3540171631144	42.8904502907786	2.46356687233576
10403	94.1402231095408	91.6811947852489	2.45902832429192
8105	82.05691096576	79.59788933644	2.45902162932001
7306	86.2188390317094	83.7626936797417	2.45614535196765
8231	96.2822567793756	93.8279363421842	2.45432043719134
4874	87.2520237353256	84.8038314342662	2.44819230105939
13301	80.4204359626115	77.9728826049325	2.44755335767904
3167	94.0836940800509	91.6370222574576	2.44667182259325
13030	96.60130719	94.1557583021888	2.4455488878112
4786	65.4629629625926	63.0178495951744	2.44511336741819
2591	64.5833333337037	62.1407215973224	2.44261173638132
3910	60.3596866096866	57.9198330592347	2.43985355045186
234	97.7183480847649	95.2796134946186	2.43873459014628
4389	93.0554833633838	90.6176492589536	2.43783410443017
11624	81.1073699962177	78.6703282627196	2.43704173349816
10109	89.3261316872428	86.8932067314745	2.43292495576829
7058	90.5792312970803	88.1464464706219	2.43278482645846
1246	87.8262482092511	85.394273600609	2.43197460864212
7174	92.49999998668	90.0680720245938	2.43192796208619
7256	88.4391534391534	86.0092891472093	2.42986429194413
10540	94.9382716049383	92.5092659630439	2.42900564189435
7396	72.7689594356261	70.3403601228239	2.42859931280223
659	97.0085470067174	94.580540232754	2.42800677396332
6212	85.5049416115972	83.0770261218065	2.42791548979073
3788	26.1370873139283	23.7100852640791	2.42700204984916
12500	73.6110151447262	71.1840219692365	2.42699317548973
7888	91.1093604356744	88.6835493200305	2.42581111564391
4696	96.0581646848904	93.6335486278278	2.42461605706256
3432	97.6388888888889	95.2155091283331	2.42337976055582
12427	84.1850490748059	81.7631558565036	2.42189321830224
1074	90.0240834267378	87.6066972693288	2.41738615740891
832	85.283325876853	82.8661628635314	2.41716301332151
1122	83.8398638398639	81.4233593898549	2.41650445000897
3076	61.5308641975309	59.1147956054404	2.41606859209044
5176	99.4949494949478	97.0815549536446	2.41339454130322
9604	96.1419753081481	93.7320288332225	2.40994647492566
13187	98.8095238095233	96.4011531944857	2.40837061503758
9199	90.3848003848004	87.9780726519857	2.40672773281469
5292	78.6111111111111	76.2058472930592	2.40526381805195
627	96.9753086419744	94.5718050057769	2.4035036361975
5629	83.6122211122211	81.2146522786501	2.39756883357104
7113	89.0558862433862	86.6611810088208	2.39470523456548
749	94.1666666666432	91.7733232909105	2.39334337573268
8149	88.4601618425148	86.0670281493851	2.39313369312967
4210	79.5817145817146	77.1905912125167	2.3911233691979
10705	98.735754924026	96.3459075141881	2.38984740983786
8111	82.8520245186912	80.4623094297007	2.38971508899046
718	97.6190476190441	95.2303312629121	2.38871635613201
9736	85.5820105820106	83.1954650238157	2.38654555819488
10344	86.8827160496296	84.4997211989026	2.382994850727
3299	81.5806878306879	79.2012878426256	2.37939998806222
470	63.3213809316862	60.9421891396246	2.37919179206162
10460	89.3672839506173	86.9882834555781	2.37900049503914
5307	94.4907407223972	92.1123758468683	2.37836487552892
12520	96.1616161266506	93.7840360122969	2.37758011435372
729	94.4444444444444	92.0669427178639	2.37750172658058
2474	91.0368389780155	88.6641447594316	2.37269421858385
703	97.4691358024691	95.0967510749498	2.3723847275193
12580	91.528456111757	89.1580698314586	2.3703862802984
291	91.6666666666667	89.2975527139326	2.36911395273408
6789	98.2060185185185	95.842287862528	2.36373065599057
7418	84.2923280418519	81.928856922404	2.36347111944782
8647	88.0731895931797	85.7103462756565	2.3628433175232
5862	92.2139908595017	89.8512973952468	2.36269346425487
12720	90.8925859906252	88.5307174674902	2.36186852313497
1495	94.7089947089947	92.3477790322105	2.36121567678425
3107	93.4914622414623	91.1337921549592	2.35767008650306
10929	85.1707927434457	82.8178306684248	2.35296207502088
1687	94.3870769055463	92.0359854858072	2.35109141973906
1977	71.8518518518518	69.5017302594722	2.35012159237964
12371	89.9559082892416	87.6079958661557	2.34791242308589
13072	81.4753054087008	79.1283829245408	2.34692248416
6670	98.7654320987654	96.4199990831321	2.34543301563332
1026	78.6375661379365	76.2921667703881	2.34539936754841
731	75.4999321665988	73.1608005521049	2.33913161449394
3839	84.8721340388007	82.5339036122789	2.33823042652182
1661	91.7658687459889	89.4287583375938	2.33711040839506
6544	91.0515873015873	88.7180734640776	2.33351383750973
10128	85.3578678942622	83.025171255037	2.3326966392252
3173	90.3478443609163	88.0161280555569	2.33171630535941
1773	56.1200398011874	53.788682062991	2.33135773819634
4192	84.0460157126824	81.7146802471217	2.33133546556066
1392	94.5373145373145	92.2072939007419	2.33002063657264
2742	93.034188034188	90.706394784319	2.32779324986906
3131	99.7685185181339	97.44306418215	2.32545433598393
6583	88.6999728665866	86.3747404556228	2.32523241096381
6718	98.5737490843772	96.2494027711419	2.32434631323527
6776	81.0347985347985	78.7118458503866	2.32295268441196
5520	96.3212250712251	94.0016948808509	2.31953019037418
5881	88.8837444129775	86.5674862193777	2.31625819359982
9993	94.5379571691942	92.2219777427659	2.31597942642829
12190	87.6701582210171	85.3548293492496	2.31532887176743
2176	91.7576764804115	89.4432168163404	2.31445966407109
10936	91.2751005114851	88.9616271411682	2.3134733703169
10685	69.5877425044092	67.2744273210588	2.3133151833504
5253	93.2412358882947	90.9290493385637	2.31218654973101
6194	68.1752803274651	65.8688002175521	2.306480109913
1902	91.4803791887125	89.1748378476498	2.30554134106276
6848	66.7981206577698	64.4949926072476	2.30312805052216
10670	94.1610087443421	91.8578884883233	2.30312025601881
8169	94.0123456790123	91.7132504983709	2.29909518064142
11882	90.728587256365	88.4304343000786	2.29815295628647
1156	79.9092419925753	77.6122420836416	2.29699990893369
12970	92.457049123222	90.1609803238262	2.29606879939578
3058	91.2658258638792	88.9704488141014	2.29537704977776
11080	78.6431125152383	76.3503042851659	2.29280823007231
10986	96.7063292553489	94.4135609017416	2.2927683536073
10261	72.9333012661408	70.6483259032811	2.28497536285963
4714	90.1221599751012	87.8387378225599	2.28342215254122
5688	89.6208081880045	87.3405873720354	2.28022081596902
9247	87.6604575855458	85.3851864723293	2.27527111321649
9336	95.7806826176783	93.5084963297879	2.27218628789038
10909	32.7285678582295	30.4596490019003	2.26891885632912
5616	76.7462112662533	74.4785273572451	2.26768390900821
2775	33.6034507334507	31.3373925857121	2.26605814773865
11282	91.6173481676992	89.3513078724371	2.26604029526212
6320	72.8036904992751	70.5418808879907	2.26180961128436
8911	89.8878109982602	87.6260670036676	2.26174399459258
11992	95.7912457910269	93.534255599473	2.25699019155395
5015	93.8120386377329	91.5557812686486	2.2562573690843
11406	91.1904761904762	88.9345708639187	2.2559053265575
11532	92.6882418367101	90.4363521678638	2.25188966884629
13392	94.9705366517292	92.7212568991367	2.24927975259247
7972	94.1021324350617	91.8535721521953	2.24856028286638
6295	93.1494431494431	90.9009155922537	2.24852755718949
6360	91.8106995884774	89.5636970006939	2.24700258778346
12905	92.8240740254576	90.5811337124143	2.24294031304331
11912	89.3273581111676	87.0850586611456	2.24229945002193
3736	78.3713200379867	76.1294351626411	2.24188487534563
7292	79.3700155531233	77.1283218405857	2.24169371253764
8457	81.9687180915251	79.7277016068368	2.24101648468834
5892	68.1626087242266	65.9218559220423	2.24075280218433
10090	72.6374859708193	70.3987678985044	2.23871807231491
10290	93.4705578732881	91.2318840579677	2.2386738153204
1568	81.2161295498333	78.9805950542115	2.23553449562171
4091	4.63403880119861	2.40087207518767	2.23316672601094
3977	72.8141534391534	70.5819944951001	2.23215894405335
6124	97.3375159596726	95.1090770573375	2.22843890233514
300	95.335097002134	93.108788235067	2.22630876706702
104	83.2928469477383	81.0708358913345	2.22201105640373
10740	94.3344416144193	92.1126141287569	2.2218274856624
2627	91.4842393644912	89.2636201815348	2.22061918295643
220	90.6565656005721	88.4368530015468	2.21971259902536
1598	92.353960505992	90.1358695646818	2.21809094131025
10233	96.2037025163002	93.9864663253231	2.21723619097716
2935	97.2486772486773	95.038089929201	2.2105873194762
2621	96.2492785905086	94.0397743418843	2.20950424862433
6163	82.9837735123328	80.7748266014367	2.2089469108961
12245	95.3763625915313	93.1676873795378	2.20867521199352
4852	87.5539594756869	85.3458054541818	2.20815402150502
8019	80.2539281705948	78.0475563084259	2.20637186216896
6613	94.3759881763133	92.1729224681962	2.20306570811702
12603	91.7985409652076	89.5972028267189	2.20133813848869
5019	91.4827439364476	89.2823160001065	2.20042793634116
12833	84.8940257268463	82.6948238031493	2.19920192369696
11774	90.8051071589502	88.6072887220889	2.19781843686125
13320	90.2164966900501	88.0194380772591	2.19705861279105
12709	87.5296771130105	85.3326745719499	2.19700254106051
7795	88.6684303346032	86.4734299516908	2.19500038291235
694	84.9555074558778	82.763073796875	2.19243365900286
11671	97.4747474744531	95.2832674559994	2.19148001845367
10885	89.5868627493805	87.3964279407722	2.19043480860827
6074	87.5210437710438	85.3321902281532	2.18885354289056
3209	77.0387136593256	74.851303134884	2.18741052444165
7085	82.8256810871519	80.6392764372034	2.18640464994854
3665	81.4494194078382	79.2639772666947	2.18544214114357
461	90.4082992624659	88.2229205119392	2.18537875052678
2504	85.0715841892312	82.8903162053887	2.18126798384256
4711	72.9435971919632	70.7639156267931	2.17968156517006
4431	90.1739189072732	87.9948210296469	2.17909787762633
9053	93.3333326870885	91.1550976813188	2.17823500576969
961	87.7837214301941	85.6058956186546	2.17782581153946
3476	80.2707631874298	78.0959419002897	2.17482128714012
12852	91.8869807014524	89.7180457602452	2.16893494120711
8484	93.1950784132223	91.0284206958997	2.16665771732256
5485	29.7702165935039	27.6040917346322	2.16612485887164
12907	89.6984126988889	87.5326512011979	2.16576149769105
9002	96.7123009213085	94.5498260064761	2.16247491483237
4406	87.4559082892416	85.294408935591	2.16149935365065
8663	87.2496629814082	85.0896995832617	2.15996339814642
11884	75.0853107797552	72.927029060165	2.15828171959022
1096	91.3338513338513	89.175786256435	2.15806507741635
5749	82.1730353640396	80.0177238220717	2.15531154196792
8929	84.0517738434405	81.9009779254612	2.15079591797929
10993	89.2078189296708	87.0586231519735	2.14919577769723
11894	93.4224063249058	91.2755648418655	2.14684148304025
4012	93.5335497835498	91.3914964866052	2.1420532969446
12962	81.1110842974891	78.9719158958326	2.13916840165651
7869	82.6406219058328	80.5073917946393	2.13323011119358
1043	94.8101462807345	92.6792043907421	2.13094188999243
12948	95.1234567901235	92.9930124225052	2.13044436761828
6940	95.8838383666399	93.7547970351177	2.12904133152222
3001	90.4924554183813	88.364439081394	2.1280163369873
3012	77.5621112445136	75.4352274034265	2.12688384108718
10155	84.8636363633333	82.7380690966198	2.1255672667135
8338	96.3439955106622	94.2188246532013	2.12517085746089
1537	97.2630718858207	95.1384926807919	2.12457920502879
11426	92.1131499017775	89.9904285299872	2.12272137179026
6742	90.5290440012662	88.4124532364589	2.11659076480733
7429	96.5426911505343	94.4278818477903	2.11480930274398
2034	92.3500881837246	90.2371381816358	2.11295000208875
10208	93.9436026936027	91.8320676675987	2.11153502600396
632	95.3726469554395	93.2634021988242	2.10924475661533
6782	96.4285714272948	94.3193581776758	2.10921324961895
11266	94.9988776655443	92.8913947781101	2.1074828874342
2622	88.2359632359632	86.1309911097783	2.10497212618495
7571	75.8176726654988	73.7159098680149	2.10176279748386
1718	91.8274444280636	89.7277722277722	2.09967220029139
11038	94.2590422419071	92.16011042098	2.09893182092713
3279	96.2037037037037	94.1062801890932	2.09742351461054
7512	82.3738287919575	80.2774011177556	2.09642767420185
5384	92.024827024827	89.9293734416053	2.09545358322168
3276	93.80952381	91.7141497793672	2.09537403063283
951	74.0978085552813	72.0048309176881	2.09297763759326
174	85.4398148151852	83.3471359558316	2.09267885935355
148	66.3758319443083	64.2840455657841	2.09178637852415
1843	84.1427824663749	82.0513963685642	2.0913860978107
6846	87.4338189587379	85.3431127968755	2.09070616186239
12584	91.8055555555555	89.7155942610055	2.08996129455001
9634	81.4567387421552	79.3672172714058	2.08952147074943
13268	89.2760942760943	87.1899276248552	2.08616665123913
4937	91.6975308646914	89.6126377646668	2.0848931000246
9944	96.6369047619048	94.5525911285068	2.08431363339797
9412	85.7737674922361	83.6914587988298	2.08230869340633
7267	90.4474292009986	88.3666002112634	2.08082898973524
7658	84.4261651279195	82.348028144064	2.07813698385556
2706	85.2340692528698	83.1563403393394	2.07772891353044
5239	91.6354291359008	89.5586041863213	2.07682494957947
9282	94.1240565801969	92.0490680312195	2.07498854897742
1777	87.0436956829254	84.9708081773002	2.07288750562518
3180	88.2716049382716	86.2011013993111	2.07050353896049
8700	91.4504685769099	89.3828233793584	2.06764519755149
1566	70.493158872095	68.4270083643136	2.0661505077814
12920	88.8883878465095	86.8227605727606	2.06562727374897
734	97.7777777777778	95.7148165845825	2.06296119319529
5058	86.9204739977809	84.8577754863357	2.06269851144519
6994	84.1429449272587	82.0803532216576	2.06259170560109
12496	83.1950013923698	81.1327664711267	2.0622349212431
4052	92.7017844174707	90.6411583188099	2.06062609866076
142	95.7264560213192	93.6673719629878	2.05908405833134
9324	92.4226838504702	90.3639392113706	2.05874463909961
2242	91.8447281432893	89.7896487149219	2.05507942836741
7255	68.4048377185632	66.3517370325777	2.05310068598554
4925	91.3958605664488	89.3443492900015	2.05151127644734
8703	95.0498573274904	92.9995485283457	2.05030879914472
4862	89.0862641354145	87.0363486538271	2.04991548158739
378	86.4886327911752	84.4387476451508	2.04988514602441
3649	84.9130691839025	82.8720638200574	2.04100536384513
6390	96.3266402188108	94.2899491810559	2.03669103775493
8028	86.4932137922889	84.4577812042938	2.03543258799513
606	69.7911182685527	67.7587121165706	2.03240615198203
5714	11.1311818179325	9.09945817645748	2.03172364147503
9005	84.7241261829982	82.6960772553766	2.0280489276217
11740	78.8962915892415	76.8690586211437	2.02723296809781
12403	75.4874319580202	73.4621097237795	2.02532223424065
572	81.8195160721835	79.7960764946806	2.02343957750294
5968	92.5800434137471	90.5586469807612	2.02139643298592
226	99.6031746031734	97.5845410628018	2.01863354037164
13343	94.9518183341713	92.9343512765977	2.01746705757361
8359	79.9771051190877	77.9617984420068	2.01530667708084
4379	90.3173405050055	88.302554605451	2.01478589955452
12428	95.5128205128205	93.5013175230567	2.01150298976387
3098	83.2407055047011	81.2301439458929	2.01056155880821
2049	81.9704986371653	79.9609839125951	2.00951472457025
12012	90.1234567901235	88.1159420285203	2.00751476160313
6969	93.0510205912018	91.0467425648067	2.00427802639511
9231	94.2740505022587	92.2702961204138	2.00375438184496
13258	84.8831451772628	82.8807062500644	2.0024389271984
6433	89.2831088664422	87.2818244557375	2.00128441070471
2815	85.1912003529378	83.1900780796305	2.00112227330723
5387	63.516567902023	61.5155929196813	2.00097498234176
2978	84.0376984126984	82.0368158410188	2.00088257167965
6153	77.9625621292288	75.9661393357046	1.99642279352423
6038	21.0155585155585	19.0209996235223	1.99455889203621
2302	78.8205775702072	76.8269648062119	1.9936127639953
6675	95.6258665082194	93.6325999996182	1.99326650860124
9871	88.4259259259259	86.4327968459586	1.99312907996732
11842	98.1481481477778	96.1553945250724	1.99275362270537
3907	85.232110602957	83.2402940233474	1.99181657960965
6379	85.7142777760779	83.7235201370076	1.99075763907025
6873	81.1728395065432	79.1846073463359	1.98823216020736
5774	87.9188323224705	85.9330525615463	1.9857797609242
2	99.2283950617263	97.2437888198758	1.98460624185057
10855	8.98148148148148	6.99792960720338	1.9835518742781
3096	89.7374847370085	87.7556854453426	1.98179929166598
7153	80.8216063775608	78.8404528618862	1.98115351567462
8296	79.3216010635472	77.3427760358463	1.97882502770092
2417	82.1933724713972	80.2158680692739	1.97750440212329
5982	75.8798608794905	73.9029790662089	1.97688181328161
5588	94.4240944240944	92.4473051103486	1.97678931374583
12558	93.4126984126984	91.4368210076813	1.97587740501714
11528	73.7623580783933	71.7887674985196	1.97359057987373
6773	82.2969100749828	80.3264332995791	1.97047677540371
7877	86.641975308642	84.6717193064561	1.97025600218586
12743	87.8381495048162	85.8695703053908	1.96857919942541
8954	86.9072690805806	84.9396629316038	1.96760614897681
10720	89.4480129691874	87.4819479639308	1.9660650052566
10490	92.6122334455668	90.6462346675488	1.96599877801798
1882	82.7100743169401	80.7444122168094	1.9656621001307
11128	79.9847852696478	78.0207306618381	1.96405460780969
9700	82.1963398887055	80.2351658712102	1.9611740174953
7245	95.8465608465608	93.8873596204245	1.95920122613636
3565	90.3231663035585	88.3662277621082	1.95693854145031
7902	86.9619667992616	85.0080223419412	1.95394445732043
7137	91.7871840094062	89.8425728861478	1.94461112325847
6174	95.2700077700078	93.3255589491611	1.94444882084663
11761	76.015281015281	74.0750850693306	1.94019594595042
10314	10.1016033910251	8.16310704372382	1.93849634730129
9098	83.9449439449439	82.0110760962952	1.93386784864879
12707	78.2848324518695	76.3509859705029	1.93384648136661
7030	84.3192224212197	82.3856517876808	1.93357063353895
163	94.2041446203351	92.2744887962762	1.92965582405884
2762	76.5778470250894	74.6490511940351	1.92879583105429
9707	96.5608465608466	94.6346286437582	1.92621791708835
8171	95.5464902801145	93.6228142935264	1.92367598658814
6486	96.8106995884774	94.8913042894004	1.91939529907701
10773	89.6688496688497	87.7506128160475	1.91823685280221
2981	95.0403608738177	93.1227196651298	1.9176412086879
1198	93.6003043192586	91.6827212560519	1.91758306320669
4087	94.3628636516344	92.445453097627	1.91741055400742
6444	90.8260006901311	88.9110757582823	1.91492493184883
5729	98.7291212780322	96.8148095863162	1.91431169171599
5491	93.9814814802836	92.0691625661719	1.91231891411174
7825	91.7352092352092	89.8320942342682	1.90311500094109
12210	75.3292540792541	73.4280678154349	1.90118626381918
11423	94.3150522320893	92.4155235216616	1.89952871042763
4828	88.8593863471314	86.9652991936084	1.89408715352305
7362	76.9926834537214	75.0993390667304	1.89334438699105
402	79.2801715829619	77.3885363538186	1.89163522914325
7567	44.0685558846995	42.1778603841728	1.89069550052673
465	89.2523579480101	87.3628348025648	1.88952314544537
3922	80.4094084757358	78.5246456440659	1.88476283166983
359	76.565923788146	74.6834023465908	1.88252144155526
2317	94.958951867217	93.0772840260702	1.88166784114676
5281	90.0205761315829	88.1411945542375	1.8793815773454
11347	89.3862711837555	87.5073426974152	1.8789284863403
7339	90.1115859449193	88.2337601962193	1.87782574869996
1721	97.3379629627985	95.4620741576911	1.87588880510742
7849	98.3024691358025	96.4285714285141	1.87389770728836
5362	89.1944475277809	87.3219375585726	1.87250996920829
2774	96.4292251712954	94.5593090662615	1.86991610503384
6973	79.6048790928413	77.7353563958008	1.86952269704055
103	91.185897249648	89.316534914361	1.86936233528698
9998	74.9434156378601	73.0765511225829	1.86686451527723
13055	77.1604938271605	75.2962856897878	1.86420813737273
8878	91.873897707231	90.0117635987684	1.86213410846261
7020	91.2233445561728	89.3629740700353	1.86037048613755
10488	72.9684938651938	71.1091354239683	1.85935844122551
9737	82.8262786592416	80.9691327271672	1.85714593207442
5537	85.9809596939723	84.1289515216166	1.85200817235568
597	71.5824293615688	69.7311753135836	1.85125404798517
5355	76.7355006554826	74.8843985846063	1.85110207087634
7576	81.1302617800462	79.283424005231	1.84683777481517
5465	89.9971474468291	88.1528200961693	1.84432735065981
1551	94.6836306761066	92.8394660511153	1.84416462499138
4695	78.4245996902806	76.5804819607483	1.84411772953226
3850	82.3815073815074	80.5374396135266	1.84406776798083
8462	92.3592130454876	90.5151797933293	1.84403325215823
3351	93.035854630206	91.1929089187458	1.84294571146023
12896	93.7047411556686	91.8633600699439	1.84138108572472
903	93.9357602939798	92.094484089369	1.84127620461075
12296	85.3622534872535	83.5209959123003	1.84125757495323
954	91.3149381676248	89.4761470416723	1.8387911259525
8921	87.4991181657848	85.6604231669293	1.83869499885556
13298	91.9253291204698	90.0875950405989	1.83773407987093
5284	89.2857142806415	87.4482401656315	1.83747411501002
8218	85.7634537733222	83.9264881127009	1.83696566062126
13252	87.314814769893	85.4799063858202	1.83490838407272
9677	91.0683295458435	89.2340389077656	1.83429063807787
11218	86.3619634678608	84.5324098826099	1.82955358525093
2106	86.5873015451989	84.7600225852714	1.82727895992751
4801	89.6141975308642	87.7875164502177	1.82668108064649
11514	89.1533725646092	87.3274408661367	1.8259316984725
11429	97.5084175084175	95.6835896363015	1.82482787211595
8335	74.3833859762571	72.5585949232698	1.82479105298732
8380	12.0063002916004	10.1839658417366	1.82233444986381
528	93.1878306878307	91.3670534077847	1.82077728004596
7514	94.4444444444444	92.6240667255229	1.82037771892152
5538	56.6666666666667	54.8465227650604	1.82014390160622
8016	92.1604437364238	90.3418348855171	1.81860885090673
8261	96.1111111111111	94.2943409224203	1.81677018869081
11476	94.1454069499193	92.3291925423046	1.81621440761478
11798	87.8951295617962	86.0822739978501	1.81285556394607
5664	77.7228943899651	75.9125734643544	1.81032092561075
4865	91.5343915340741	89.72637869377	1.80801284030407
5094	90.4461279008358	88.6393841104304	1.80674379040542
4836	94.0740740740741	92.268923155296	1.80515091877808
828	90.9306736987157	89.1311544380598	1.79951926065587
9870	84.9463110658653	83.1489569709515	1.79735409491376
10587	87.81088664422	86.0199840952634	1.79090254895657
13245	71.944310833041	70.1537805757755	1.79053025726553
7167	94.1721132897603	92.3829214973716	1.78919179238872
11084	94.4810744810745	92.6924072304842	1.78866725059032
10586	79.1601197156753	77.3720971375434	1.78802257813192
8972	90.1374403218723	88.3498057211959	1.78763460067638
8400	91.7459825220586	89.9586797831981	1.78730273886049
3040	89.6560681326334	87.8704740966009	1.78559403603252
8199	92.0634893234224	90.2779258070648	1.78556351635757
11383	92.0987654320988	90.3142509663883	1.78451446571044
5020	92.287564415628	90.504499938008	1.78306447762003
3827	86.6000671599922	84.8175380596973	1.78252910029489
10065	91.4886964883261	89.7069818265471	1.78171466177908
7606	87.7380952385714	85.957303542826	1.78079169574541
8631	92.139126305793	90.3656126483663	1.77351365742669
7	87.5010175013879	85.7287048942738	1.77231260711403
7843	84.2063012801005	82.4360254743507	1.7702758057498
4726	96.0207231035802	94.2515214241598	1.76920167942041
13073	96.8364197530864	95.0684510126624	1.76796874042398
7911	80.8947337758731	79.1276980750447	1.76703570082847
9198	94.907407156174	93.1480154296824	1.75939172649154
4446	85.9926452463238	84.2333485993253	1.75929664699858
